Ticker,Symbol,Security Name,Listing Exchange,Market Category,ETF,Test Issue,MarketCap,Sector,Industry,Asset Class,Strategy,Theme,Geography,Category Flags
NIFTY100EW.NS,XNSE:NIFTY100EW,KOTAKMAMC - NIFTY100EW,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain
NIFTYADD.NS,XNSE:NIFTYADD,DSPAMC - DSPNIFTY,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain
NIFTYBEES.NS,XNSE:NIFTYBEES,NIPINDETFNIFTYBEES,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain
NIFTYBETA.NS,XNSE:NIFTYBETA,UTIAMC-NIFTYBETA,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain
NIFTYBETF.NS,XNSE:NIFTYBETF,BFAM-NIFTYBETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain
NIFTYCASE.NS,XNSE:NIFTYCASE,ZERODHAAMC - NIFTYCASE,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain
NIFTYETF.NS,XNSE:NIFTYETF,MIRAEAMC-MAN50ETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain
NIFTYIETF.NS,XNSE:NIFTYIETF,ICICIPruNiftyETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain
NIFTYQLITY.NS,XNSE:NIFTYQLITY,BIRLASLAMC-NIFTYQLITY,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain
SETFNIF50.NS,XNSE:SETFNIF50,SBI-ETFNifty50,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain
SETFNN50.NS,XNSE:SETFNN50,SBI-ETFNiftyNext50,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain
GSEC5IETF.NS,XNSE:GSEC5IETF,ICICIPRAMC-ICICI5GSEC,NSE,ETF,Y,N,,,ETF,Equity,Plain,Digital Infrastructure,India,Digital Infrastructure; Equity; India; Plain
DIVIDEND.NS,XNSE:DIVIDEND,MIRAEAMC - DIVIDEND,NSE,ETF,Y,N,,,ETF,Equity,Dividend/Income,Dividend & Income,India,Dividend & Income; Dividend/Income; Equity; India
HDFCGROWTH.NS,XNSE:HDFCGROWTH,HDFCAMC-HDFCGROWTH,NSE,ETF,Y,N,,,ETF,Equity,Factor,Growth & Momentum,India,Equity; Factor; Growth & Momentum; India
MOMENTUM.NS,XNSE:MOMENTUM,BIRLASLAMC-MOMENTUM,NSE,ETF,Y,N,,,ETF,Equity,Factor,Growth & Momentum,India,Equity; Factor; Growth & Momentum; India
MOMENTUM30.NS,XNSE:MOMENTUM30,KOTAKMAMC - MOMENTUM30,NSE,ETF,Y,N,,,ETF,Equity,Factor,Growth & Momentum,India,Equity; Factor; Growth & Momentum; India
MOMENTUM50.NS,XNSE:MOMENTUM50,MOTILALAMC - MOMENTUM50,NSE,ETF,Y,N,,,ETF,Equity,Factor,Growth & Momentum,India,Equity; Factor; Growth & Momentum; India
MOMOMENTUM.NS,XNSE:MOMOMENTUM,MOTILALAMC-MOMOMENTUM,NSE,ETF,Y,N,,,ETF,Equity,Factor,Growth & Momentum,India,Equity; Factor; Growth & Momentum; India
HEALTHCARE.NS,XNSE:HEALTHCARE,MIRAEAMC - HEALTHCARE,NSE,ETF,Y,N,,,ETF,Equity,Plain,Healthcare Broad,India,Equity; Healthcare Broad; India; Plain
INTERNET.NS,XNSE:INTERNET,MIRAEAMC - INTERNET,NSE,ETF,Y,N,,,ETF,Equity,Plain,Internet & E-Commerce,India,Equity; India; Internet & E-Commerce; Plain
CHEMICAL.NS,XNSE:CHEMICAL,KOTAKMAMC - CHEMICAL,NSE,ETF,Y,N,,,ETF,Equity,Plain,Materials & Chemicals,India,Equity; India; Materials & Chemicals; Plain
PSUBANK.NS,XNSE:PSUBANK,KotakMahindraMutualFun,NSE,ETF,Y,N,,,ETF,Equity,Plain,Memory & Storage; Banking,India,Banking; Equity; India; Memory & Storage; Plain
PHARMABEES.NS,XNSE:PHARMABEES,NIPPONAMC-NETFPHARMA,NSE,ETF,Y,N,,,ETF,Equity,Plain,Pharmaceuticals,India,Equity; India; Pharmaceuticals; Plain
QGOLDHALF.NS,XNSE:QGOLDHALF,QuantumGoldFund-Exchan,NSE,ETF,Y,N,,,ETF,Equity,Plain,Quantum Computing,India,Equity; India; Plain; Quantum Computing
QNIFTY.NS,XNSE:QNIFTY,QuantumNiftyETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Quantum Computing; Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain; Quantum Computing
ENERGY.NS,XNSE:ENERGY,MIRAEAMC - ENERGY,NSE,ETF,Y,N,,,ETF,Equity,Plain,Traditional Energy,India,Equity; India; Plain; Traditional Energy
MOENERGY.NS,XNSE:MOENERGY,MOTILALAMC - MOENERGY,NSE,ETF,Y,N,,,ETF,Equity,Plain,Traditional Energy,India,Equity; India; Plain; Traditional Energy
OILIETF.NS,XNSE:OILIETF,ICICIPRAMC - OILIETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Traditional Energy,India,Equity; India; Plain; Traditional Energy
AXISVALUE.NS,XNSE:AXISVALUE,AXISAMC - AXISVALUE,NSE,ETF,Y,N,,,ETF,Equity,Factor,Value & Quality,India,Equity; Factor; India; Value & Quality
HDFCVALUE.NS,XNSE:HDFCVALUE,HDFCAMC-HDFCVALUE,NSE,ETF,Y,N,,,ETF,Equity,Factor,Value & Quality,India,Equity; Factor; India; Value & Quality
MOVALUE.NS,XNSE:MOVALUE,MOTILALAMC-MOVALUE,NSE,ETF,Y,N,,,ETF,Equity,Factor,Value & Quality,India,Equity; Factor; India; Value & Quality
VALUE.NS,XNSE:VALUE,MIRAEAMC - VALUE,NSE,ETF,Y,N,,,ETF,Equity,Factor,Value & Quality,India,Equity; Factor; India; Value & Quality
