Ticker,Action_Rank,Action_Status,Long_Term_Status,Entry_Timing_Status,Classification_Reason,Market_State,Live_Price,Regular_Market_Price,PreMarket_Price,PostMarket_Price,Extended_Hours_Change_Pct,Close,Score,Trend_Score,Relative_Strength_Score,Breakout_Score,Accumulation_Score,Volatility_Score,Weekly_Stage_Score,Weekly_Stage,Weekly_Close,Weekly_SMA_30,Weekly_SMA_30_Slope_Pct_10W,EMA_20,EMA_50,EMA_150,EMA_200,EMA_200_Slope_Pct_50D,Return_63D_Pct,Return_126D_Pct,Return_252D_Pct,Benchmark_Return_126D_Pct,RS_126D_Excess_Pct,RS_Ratio,RS_SMA_50,RS_SMA_200,RS_Slope_Pct_50D,Return_5D_Pct,Return_10D_Pct,High_20D,High_55D,High_100D,High_252D,Distance_From_20D_High_Pct,Distance_From_52W_High_Pct,Lower_High_Day,Lower_Low_Day,Close_Below_EMA20,ATR_14,ATR_Pct,Volume,Volume_Avg_50,Accumulation_Days_50,Distribution_Days_50,Net_Accumulation_50,Latest_Distribution_Day,Daily_Change_Pct,Last_3H_Return_Pct,Bearish_1H_Candles_Last3,Last_1H_Bearish
CENTA,1,Actionable Momentum Candidate,Momentum Candidate,Clean,last 3H selling,REGULAR,39.065,39.065,,,,39.064998626708984,100,30,25,14,10,10,15,Stage 2,39.31999969482422,32.93500035603841,7.33373927877079,37.311542838932276,35.67483005779516,33.54202850972821,33.11147303934838,4.866822609529242,20.23698556039122,32.244405605874384,25.85372897707372,6.293637112854489,25.950768493019893,0.053234397226798374,0.04798900479101405,0.04597307402710751,9.92479762129619,3.5932102231056806,3.4286421849357485,39.95000076293945,39.95000076293945,39.95000076293945,39.95000076293945,-2.215274391312305,2.2152743913123065,True,False,False,1.1742853437151228,3.0059782029846445,25753,356477.06,9.0,6.0,3.0,False,-0.6485276452044331,-1.176325254973476,0,False
CGON,1,Actionable Momentum Candidate,Momentum Candidate,Clean,,REGULAR,71.69,71.69,,,,71.69000244140625,100,30,25,8,15,7,15,Stage 2,71.95999908447266,58.22733370463053,14.964724393997786,64.40638134172582,63.524049477640034,57.4164751740393,54.20924402943756,13.807311158412517,10.940884237579485,78.59990914672044,174.99042301730123,6.293637112854489,72.30627203386595,0.09769292720636849,0.08812344277370437,0.07650444407586807,3.327133650864944,8.21132443985848,20.366018785141925,74.73999786376953,75.5,75.5,75.5,-4.080807478644277,5.046354382243377,True,False,False,3.7348570142473494,5.209732022676281,147829,1035946.58,8.0,4.0,4.0,False,-0.37520378891259254,0.2657376802884581,1,False
CHEF,1,Actionable Momentum Candidate,Momentum Candidate,Clean,,REGULAR,95.79,95.79,,,,95.79000091552734,100,30,25,20,15,10,15,Stage 2,95.91999816894531,69.86233304341634,12.580707313305762,89.61550791665448,81.9181720661655,71.87643824860407,69.37869407238051,12.837897315010395,60.93750030042664,50.921693828929435,51.90294771560071,6.293637112854489,44.628056716074944,0.13053431814550542,0.10928788820663328,0.0961946342125766,45.4282420294263,2.1324234784913854,5.553720017110031,97.62999725341797,97.62999725341797,97.62999725341797,97.62999725341797,-1.8846629003937743,1.8846629003937698,True,False,False,3.1810711451939175,3.3208801699450374,46911,510992.22,13.0,2.0,11.0,False,-0.13552674718467772,0.06267723339323794,1,False
CLDX,1,Actionable Momentum Candidate,Momentum Candidate,Clean,,REGULAR,35.49,35.49,,,,35.4900016784668,100,30,25,20,15,10,15,Stage 2,35.2599983215332,29.267666816711426,7.290101744605093,32.5588421316841,31.77435610136972,29.625926223809504,28.89209545368359,7.691294197551213,17.12872136002648,32.277308160217565,67.64289820767793,6.293637112854489,25.983671047363075,0.04836270096882901,0.04375903700673309,0.0409596138899793,0.2190515395658954,6.225686442844447,13.495366673892683,35.91999816894531,35.91999816894531,35.91999816894531,35.91999816894531,-1.197094967700385,1.1970949677003873,False,False,False,1.3128570829119002,3.6992308278995183,199584,912449.68,8.0,3.0,5.0,False,0.6523067722131293,2.572259186320225,0,False
CLOV,1,Actionable Momentum Candidate,Momentum Candidate,Clean,2+ bearish hourly candles,REGULAR,5.425,5.425,,,,5.425000190734863,100,30,25,14,10,7,15,Stage 2,5.409999847412109,2.756666652361552,13.614507329392978,4.717197995848727,3.90964306334574,3.0969576573309463,3.00419286534503,21.303486375889836,210.00001089913502,114.42688743410625,94.4444539394099,6.293637112854489,108.13325032125177,0.007392720472581423,0.004994790085203859,0.004001073411561467,140.14702972854903,5.544753534091673,14.693449658748925,5.590000152587891,5.590000152587891,5.590000152587891,5.590000152587891,-2.951698700341554,2.9516987003415487,False,False,False,0.35707143374851774,6.581961681003174,2239708,8135282.16,19.0,7.0,12.0,False,0.2772706792206092,-0.27573178796207465,2,False
CNOB,1,Actionable Momentum Candidate,Momentum Candidate,Clean,,REGULAR,33.17,33.17,,,,33.16999816894531,100,30,21,20,10,10,15,Stage 2,33.22999954223633,28.197666931152344,7.691818248769344,32.1122443077688,30.66113105026841,28.41145396866876,27.762524511433924,7.178967429559235,27.42987819421352,23.216931927705243,43.344853257791115,6.293637112854489,16.923294814850756,0.04520120109080284,0.04140295488257822,0.03933602181927546,13.149742299449363,1.437300902263372,1.2206216221973598,33.65999984741211,33.65999984741211,33.65999984741211,33.65999984741211,-1.4557388018065276,1.45573880180653,True,False,False,0.7228572028023856,2.179250053378492,88126,392354.52,10.0,6.0,4.0,False,-0.1805638703508028,-0.6588853880044598,1,False
CSX,1,Actionable Momentum Candidate,Momentum Candidate,Clean,,REGULAR,48.17,48.17,,,,48.16999816894531,100,30,25,20,11,10,15,Stage 2,47.65999984741211,41.29666659037272,9.306347504221456,46.665776815390785,45.48470528172176,41.86847818969364,40.62888972648429,9.243984366480928,21.426771848590654,30.967916714722033,47.89683334446002,6.293637112854489,24.674279601867546,0.06564190213964469,0.06232301811866441,0.05708236107995381,7.814358558908685,4.264063578947264,1.2612959385542633,48.415000915527344,48.415000915527344,48.415000915527344,48.415000915527344,-0.506047179487823,0.506047179487826,False,False,False,1.0053574698311942,2.087102985358504,1412168,12655839.36,7.0,5.0,2.0,False,1.0700762131053532,1.0700758895201723,0,False
CYTK,1,Actionable Momentum Candidate,Momentum Candidate,Clean,,REGULAR,86.17,86.17,,,,86.16999816894531,100,30,25,20,11,10,15,Stage 2,82.19000244140625,66.92933400472005,6.939214826495443,77.09921093160793,73.41846536723163,66.62143976425368,64.12973595767514,10.346921220555828,37.8719970703125,34.263006792158194,154.11382647210922,6.293637112854489,27.969369679303703,0.11742501146337737,0.09905396062187558,0.09337884874476604,25.94379806785303,8.84173318415684,22.836773050042638,86.2300033569336,86.2300033569336,86.2300033569336,86.2300033569336,-0.06958736594256942,0.06958736594257171,False,False,False,3.391430446079799,3.9357438994376492,764756,2714073.12,7.0,5.0,2.0,False,4.842432910713712,1.9013201749071174,0,False
DAVE,1,Actionable Momentum Candidate,Momentum Candidate,Clean,,REGULAR,356.595,356.595,,,,356.5950012207031,100,30,25,20,15,3,15,Stage 2,348.7099914550781,225.32466583251954,9.631923713424495,302.120239637664,272.3409883696811,234.82987215864097,223.7576157575175,17.497685757526437,103.82681191254859,55.929422980380615,46.72880015299601,6.293637112854489,49.635785867526124,0.48593678769758575,0.37100564148514237,0.32084412926534855,46.36720234925964,15.13463767766079,24.34444617427285,358.0,358.0,358.0,358.0,-0.39245775958013374,0.3924577595801327,False,False,False,26.09542737688337,7.317945368710438,87944,598072.88,10.0,5.0,5.0,False,2.261194103651243,1.3053980740633797,0,False
DNLI,1,Actionable Momentum Candidate,Momentum Candidate,Clean,,REGULAR,25.74,25.74,,,,25.739999771118164,100,30,25,20,10,7,15,Stage 2,25.56999969482422,19.713333384195963,7.75846376354119,22.82638989902652,21.295169587411106,19.72310465887096,19.324041512105772,5.174776908915368,41.740088036323655,51.50088356607514,77.63975277918075,6.293637112854489,45.20724645322065,0.03507624268791226,0.028001873117841455,0.026981945223166437,18.839191648560472,7.027029470559665,18.836564877416293,26.189899444580078,26.189899444580078,26.189899444580078,26.189899444580078,-1.7178365820530894,1.7178365820530843,False,False,False,1.298135484967913,5.043261447206769,294673,1854681.46,10.0,7.0,3.0,False,0.6648419175709019,0.4291836563330653,1,False
