Ticker,D_Date,D_Final_Decision,D_Final_Decision_Reason,D_Action_Status,D_Score,D_Entry_Timing_Status,D_Classification_Reason,D_Close,D_1H_Bars,D_4H_Bars,D_Intraday_Data_Status,D1_Date,D1_Open,D1_Close,D1_Final_Decision,D1_Final_Decision_Reason,D1_Action_Status,D1_Score,D1_1H_Bars,D1_4H_Bars,D1_Intraday_Data_Status,D2_Date,D2_Open,D2_Close,D2_Final_Decision,D2_Final_Decision_Reason,D2_Action_Status,D2_Score,D2_1H_Bars,D2_4H_Bars,D2_Intraday_Data_Status,Continuation_By_D2,Validation_Result,Validation_Note,Status_String_Check,Reason_String_Check,Daily_Replay_Limitation,File,Primary_D1_Open_Confirm,D1_Close_Confirm,Secondary_D2_Confirm,Double_Confirm_D1_D2,Primary_Validation_Result,Secondary_Validation_Result
BAND,2026-05-19,REJECT,distribution cluster,Rejected - Distribution Risk,25,Failed - Distribution Risk,distribution cluster,53.880001068115234,17,5,OK,2026-05-20,53.880001068115234,57.959999084472656,MOMENTUM_PRESENT_WAIT_CONFIRMATION,2+ bearish hourly candles | last 1H bearish,Downgraded - Wait,69,16,5,OK,2026-05-21,58.18999862670898,58.540000915527344,MOMENTUM_PRESENT_WAIT_CONFIRMATION,5D extension above 12.0% | 10D extension above 20.0% | relative volume below 1.0x,Actionable Momentum Candidate,100,17,5,OK,True,FLAG_REVIEW,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R1_D2026-05-19_Validation_20260702.csv,False,True,True,False,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
RDCM,2026-05-19,REJECT,weekly flat,Rejected - Distribution Risk,25,Failed - Distribution Risk,weekly flat,14.34000015258789,15,5,OK,2026-05-20,14.479999542236328,14.4399995803833,REJECT,weekly flat,Avoid,45,14,5,OK,2026-05-21,14.15999984741211,14.720000267028809,REJECT,weekly flat,Avoid,45,12,5,OK,True,FLAG_REVIEW,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R1_D2026-05-19_Validation_20260702.csv,True,True,True,True,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
ALAR,2026-05-19,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,8,Clean,below EMA200 | weekly downtrend | not outperforming SPY,7.480000019073486,11,5,OK,2026-05-20,7.190000057220459,7.510000228881836,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,8,11,4,OK,2026-05-21,7.400000095367432,7.559999942779541,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,8,8,4,OK,True,FLAG_REVIEW,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R1_D2026-05-19_Validation_20260702.csv,False,True,True,False,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
CARS,2026-05-19,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,8,Clean,below EMA200 | weekly downtrend | not outperforming SPY,9.789999961853027,11,4,OK,2026-05-20,9.6899995803833,9.739999771118164,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,12,13,5,OK,2026-05-21,9.59000015258789,9.56999969482422,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,12,13,5,OK,False,PASS_REJECT,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R1_D2026-05-19_Validation_20260702.csv,False,False,False,False,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
SMWB,2026-05-19,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,8,Clean,below EMA200 | weekly downtrend | not outperforming SPY,3.680000066757202,17,5,OK,2026-05-20,3.900000095367432,3.819999933242798,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,8,15,5,OK,2026-05-21,3.950000047683716,3.7799999713897705,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,0,16,5,OK,True,FLAG_REVIEW,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R1_D2026-05-19_Validation_20260702.csv,True,True,True,True,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
TENB,2026-05-19,REJECT,weekly downtrend | not outperforming SPY | distribution cluster,Avoid,4,Clean,weekly downtrend | not outperforming SPY | distribution cluster,25.25,17,5,OK,2026-05-20,25.459999084472656,25.5,REJECT,weekly downtrend | not outperforming SPY | distribution cluster,Avoid,4,15,5,OK,2026-05-21,24.81999969482422,25.170000076293945,REJECT,weekly downtrend | not outperforming SPY | distribution cluster,Avoid,0,15,5,OK,True,FLAG_REVIEW,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R1_D2026-05-19_Validation_20260702.csv,True,True,False,False,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
YAAS,2026-05-19,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,1,Wait - Daily Pullback Risk,below EMA200 | weekly downtrend | not outperforming SPY,0.8109999895095825,16,5,OK,2026-05-20,0.8259999752044678,0.8059999942779541,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,1,14,5,OK,2026-05-21,0.8100000023841858,0.8100000023841858,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,5,14,4,OK,True,FLAG_REVIEW,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R1_D2026-05-19_Validation_20260702.csv,True,False,False,False,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
ABTC,2026-05-19,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,Avoid,0,Wait - Last Hour Bearish,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,1.0199999809265137,17,5,OK,2026-05-20,1.0399999618530271,1.1100000143051147,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,Avoid,0,17,5,OK,2026-05-21,1.1100000143051147,1.1299999952316284,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,Avoid,0,17,5,OK,True,FLAG_REVIEW,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R1_D2026-05-19_Validation_20260702.csv,True,True,True,True,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
SHOP,2026-05-19,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,Avoid,0,Clean,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,101.01000213623048,17,5,OK,2026-05-20,100.19000244140624,105.01000213623048,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,Avoid,0,17,5,OK,2026-05-21,103.23999786376952,104.86000061035156,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,Avoid,0,17,5,OK,True,FLAG_REVIEW,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R1_D2026-05-19_Validation_20260702.csv,False,True,True,False,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
SQNS,2026-05-19,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,0,Clean,below EMA200 | weekly downtrend | not outperforming SPY,4.119999885559082,14,5,OK,2026-05-20,4.170000076293945,4.300000190734863,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,3,16,5,OK,2026-05-21,4.349999904632568,4.050000190734863,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,3,16,5,OK,True,FLAG_REVIEW,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R1_D2026-05-19_Validation_20260702.csv,True,True,True,True,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
TRNR,2026-05-19,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,0,Wait - Daily Pullback Risk,below EMA200 | weekly downtrend | not outperforming SPY,1.0099999904632568,17,5,OK,2026-05-20,1.0299999713897705,1.0499999523162842,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,1,17,5,OK,2026-05-21,0.962000012397766,1.0,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Rejected - Distribution Risk,0,17,5,OK,True,FLAG_REVIEW,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R1_D2026-05-19_Validation_20260702.csv,True,True,False,False,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
ALOT,2026-05-19,MOMENTUM_PRESENT_WAIT_CONFIRMATION,relative volume below 1.0x | close location below 50.0%,Actionable Momentum Candidate,100,Clean,lower high and lower low,14.020000457763672,8,3,OK,2026-05-20,14.079999923706056,14.079999923706056,MOMENTUM_PRESENT_WAIT_CONFIRMATION,relative volume below 1.0x | close location below 50.0%,Actionable Momentum Candidate,100,8,4,OK,2026-05-21,14.0,14.18000030517578,MOMENTUM_PRESENT_WAIT_CONFIRMATION,relative volume below 1.0x,Actionable Momentum Candidate,100,8,3,OK,True,OBSERVE_CONTINUED,Momentum is present but not active; continuation is observed but not required.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R2_D2026-05-19_Validation_20260702.csv,True,True,True,True,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
INTC,2026-05-19,MOMENTUM_PRESENT_WAIT_CONFIRMATION,relative volume below 1.0x,Actionable Momentum Candidate,87,Clean,lower high and lower low,110.8000030517578,17,5,OK,2026-05-20,116.22000122070312,118.95999908447266,MOMENTUM_PRESENT_WAIT_CONFIRMATION,last 3H selling | 2+ bearish hourly candles | last 1H bearish,Downgraded - Wait,69,17,5,OK,2026-05-21,116.58000183105467,118.5,MOMENTUM_PRESENT_WAIT_CONFIRMATION,relative volume below 1.0x,Actionable Momentum Candidate,87,17,5,OK,True,OBSERVE_CONTINUED,Momentum is present but not active; continuation is observed but not required.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R2_D2026-05-19_Validation_20260702.csv,True,True,True,True,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
BIDU,2026-05-19,MOMENTUM_PRESENT_WAIT_CONFIRMATION,last 1H bearish,Downgraded - Wait,69,Wait - Last Hour Bearish,last 1H bearish,137.67999267578125,17,5,OK,2026-05-20,136.64999389648438,135.22000122070312,MOMENTUM_PRESENT_WAIT_CONFIRMATION,lower high and lower low | 2+ bearish hourly candles | last 1H bearish,Downgraded - Wait,69,17,5,OK,2026-05-21,130.58999633789062,131.17999267578125,REJECT,not outperforming SPY,Avoid,35,17,5,OK,False,PASS_WAIT,Momentum is present but not active; continuation is observed but not required.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R2_D2026-05-19_Validation_20260702.csv,False,False,False,False,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
ITRN,2026-05-19,MOMENTUM_PRESENT_WAIT_CONFIRMATION,below EMA20 with deep 20D-high pullback | lower high and lower low | last 1H bearish,Downgraded - Wait,69,Wait - Daily Pullback Risk,below EMA20 with deep 20D-high pullback | lower high and lower low | last 1H bearish,56.95000076293945,9,4,OK,2026-05-20,57.560001373291016,57.15999984741211,MOMENTUM_PRESENT_WAIT_CONFIRMATION,relative volume below 1.0x | close location below 50.0%,Actionable Momentum Candidate,85,12,4,OK,2026-05-21,57.130001068115234,58.27000045776367,MOMENTUM_PRESENT_WAIT_CONFIRMATION,relative volume below 1.0x,Actionable Momentum Candidate,85,10,4,OK,True,OBSERVE_CONTINUED,Momentum is present but not active; continuation is observed but not required.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R2_D2026-05-19_Validation_20260702.csv,True,True,True,True,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
PODC,2026-05-19,MOMENTUM_PRESENT_WAIT_CONFIRMATION,pullback on above-average volume | last 3H selling | 2+ bearish hourly candles | last 1H bearish,Downgraded - Wait,69,Wait - Intraday Selling,pullback on above-average volume | last 3H selling | 2+ bearish hourly candles | last 1H bearish,3.910000085830689,10,4,OK,2026-05-20,3.869999885559082,4.03000020980835,MOMENTUM_PRESENT_WAIT_CONFIRMATION,5D extension above 12.0% | relative volume below 1.0x,Actionable Momentum Candidate,91,15,5,OK,2026-05-21,4.059999942779541,4.199999809265137,MOMENTUM_PRESENT_WAIT_CONFIRMATION,5D extension above 12.0% | relative volume below 1.0x,Actionable Momentum Candidate,91,11,4,OK,True,OBSERVE_CONTINUED,Momentum is present but not active; continuation is observed but not required.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R2_D2026-05-19_Validation_20260702.csv,False,True,True,False,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
MITK,2026-05-19,REJECT,distribution cluster,Avoid,40,Clean,distribution cluster,14.149999618530272,15,5,OK,2026-05-20,14.010000228881836,14.8100004196167,REJECT,distribution cluster,Avoid,40,13,4,OK,2026-05-21,14.579999923706056,15.359999656677246,REJECT,distribution cluster,Avoid,40,15,5,OK,True,FLAG_REVIEW,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R2_D2026-05-19_Validation_20260702.csv,False,True,True,False,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
RXT,2026-05-19,REJECT,excess volatility,Avoid,30,Clean,excess volatility,4.695000171661377,17,5,OK,2026-05-20,4.659999847412109,4.0,REJECT,excess volatility,Rejected - Distribution Risk,25,17,5,OK,2026-05-21,3.900000095367432,4.329999923706055,REJECT,excess volatility,Avoid,30,17,5,OK,False,PASS_REJECT,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R2_D2026-05-19_Validation_20260702.csv,False,False,False,False,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
SHLS,2026-05-19,REJECT,lower high and lower low | daily distribution | 2+ bearish hourly candles | last 1H bearish,Rejected - Distribution Risk,25,Failed - Distribution Risk,lower high and lower low | daily distribution | 2+ bearish hourly candles | last 1H bearish,9.279999732971191,16,5,OK,2026-05-20,9.425000190734863,9.675000190734863,REJECT,not qualified,Avoid,60,17,5,OK,2026-05-21,9.529999732971191,9.550000190734863,REJECT,last 1H bearish,Avoid,60,17,5,OK,True,FLAG_REVIEW,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R2_D2026-05-19_Validation_20260702.csv,True,True,True,True,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
MQ,2026-05-19,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,12,Clean,below EMA200 | weekly downtrend | not outperforming SPY,3.9600000381469727,12,4,OK,2026-05-20,3.930000066757202,4.0,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,12,11,4,OK,2026-05-21,3.950000047683716,3.950000047683716,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,4,12,5,OK,False,PASS_REJECT,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R2_D2026-05-19_Validation_20260702.csv,False,True,False,False,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
PRCH,2026-05-19,REJECT,weekly mixed | not outperforming SPY,Avoid,10,Clean,weekly mixed | not outperforming SPY,9.770000457763672,10,5,OK,2026-05-20,9.720000267028809,9.739999771118164,REJECT,weekly mixed | not outperforming SPY,Avoid,22,12,5,OK,2026-05-21,9.600000381469728,9.739999771118164,REJECT,weekly mixed | not outperforming SPY,Avoid,22,12,5,OK,False,PASS_REJECT,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R2_D2026-05-19_Validation_20260702.csv,False,False,False,False,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
GRRR,2026-05-19,REJECT,below EMA200 | weekly mixed | not outperforming SPY | distribution cluster,Avoid,8,Clean,below EMA200 | weekly mixed | not outperforming SPY | distribution cluster,12.779999732971191,17,5,OK,2026-05-20,12.779999732971191,13.40999984741211,REJECT,below EMA200 | weekly mixed | not outperforming SPY | distribution cluster,Avoid,12,16,5,OK,2026-05-21,14.170000076293944,14.260000228881836,REJECT,weekly mixed | not outperforming SPY | distribution cluster,Avoid,12,17,5,OK,True,FLAG_REVIEW,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R2_D2026-05-19_Validation_20260702.csv,False,True,True,False,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
PRSO,2026-05-19,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Rejected - Distribution Risk,6,Failed - Distribution Risk,below EMA200 | weekly downtrend | not outperforming SPY,0.959999978542328,16,5,OK,2026-05-20,0.959999978542328,0.9700000286102296,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,6,16,5,OK,2026-05-21,0.959999978542328,0.9900000095367432,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,1,15,5,OK,True,FLAG_REVIEW,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R2_D2026-05-19_Validation_20260702.csv,False,True,True,False,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
NTNX,2026-05-19,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,5,Clean,below EMA200 | weekly downtrend | not outperforming SPY,48.27000045776367,15,5,OK,2026-05-20,46.79999923706055,45.02999877929688,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Rejected - Distribution Risk,0,15,5,OK,2026-05-21,44.29999923706055,44.68999862670898,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,2,16,5,OK,False,PASS_REJECT,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R2_D2026-05-19_Validation_20260702.csv,False,False,False,False,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
IBEX,2026-05-19,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,2,Clean,below EMA200 | weekly downtrend | not outperforming SPY,31.07999992370605,10,3,OK,2026-05-20,30.90999984741211,31.209999084472656,REJECT,weekly downtrend | not outperforming SPY,Avoid,2,11,5,OK,2026-05-21,31.07999992370605,32.04999923706055,REJECT,weekly downtrend | not outperforming SPY,Avoid,2,9,4,OK,True,FLAG_REVIEW,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R2_D2026-05-19_Validation_20260702.csv,False,True,True,False,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
AVNW,2026-05-19,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,Avoid,0,Clean,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,15.720000267028809,9,4,OK,2026-05-20,15.850000381469728,15.989999771118164,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,Avoid,0,12,4,OK,2026-05-21,15.84000015258789,16.450000762939453,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,Avoid,0,10,4,OK,True,FLAG_REVIEW,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R2_D2026-05-19_Validation_20260702.csv,True,True,True,True,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
BLIN,2026-05-19,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,0,Wait - Last Hour Bearish,below EMA200 | weekly downtrend | not outperforming SPY,0.9200000166893004,8,3,OK,2026-05-20,0.9700000286102296,0.959999978542328,REJECT,below EMA200 | weekly downtrend | not outperforming SPY,Avoid,0,6,4,OK,2026-05-21,0.949999988079071,0.9200000166893004,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,Avoid,0,11,5,OK,True,FLAG_REVIEW,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R2_D2026-05-19_Validation_20260702.csv,True,True,True,True,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
HPAI,2026-05-19,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster | excess volatility,Avoid,0,Clean,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster | excess volatility,1.1200000047683716,14,5,OK,2026-05-20,1.1100000143051147,1.0199999809265137,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster | excess volatility,Avoid,0,17,5,OK,2026-05-21,1.0299999713897705,1.0199999809265137,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster | excess volatility,Avoid,0,15,5,OK,False,PASS_REJECT,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R2_D2026-05-19_Validation_20260702.csv,False,False,False,False,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
NRDS,2026-05-19,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,Avoid,0,Clean,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,8.100000381469727,13,5,OK,2026-05-20,8.010000228881836,8.199999809265137,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,Avoid,0,11,5,OK,2026-05-21,8.100000381469727,8.199999809265137,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,Avoid,0,12,5,OK,True,FLAG_REVIEW,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R2_D2026-05-19_Validation_20260702.csv,False,True,True,False,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
PLTR,2026-05-19,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,Avoid,0,Clean,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,135.25999450683594,17,5,OK,2026-05-20,134.14500427246094,137.14999389648438,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,Avoid,0,17,5,OK,2026-05-21,135.8000030517578,137.4149932861328,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,Avoid,0,17,5,OK,True,FLAG_REVIEW,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R2_D2026-05-19_Validation_20260702.csv,False,True,True,False,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
SAIL,2026-05-19,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,Avoid,0,Clean,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,14.470000267028809,15,5,OK,2026-05-20,14.260000228881836,14.979999542236328,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,Avoid,0,14,5,OK,2026-05-21,14.970000267028809,15.010000228881836,REJECT,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,Avoid,0,15,5,OK,True,FLAG_REVIEW,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R2_D2026-05-19_Validation_20260702.csv,False,True,True,False,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
COHR,2026-05-19,MOMENTUM_PRESENT_WAIT_CONFIRMATION,relative volume below 1.0x,Actionable Momentum Candidate,88,Clean,lower high and lower low,353.6300048828125,17,5,OK,2026-05-20,362.9700012207031,358.5,MOMENTUM_PRESENT_WAIT_CONFIRMATION,2+ bearish hourly candles | last 1H bearish,Downgraded - Wait,69,17,5,OK,2026-05-21,361.0,378.0,MOMENTUM_PRESENT_WAIT_CONFIRMATION,relative volume below 1.0x,Actionable Momentum Candidate,92,17,5,OK,True,OBSERVE_CONTINUED,Momentum is present but not active; continuation is observed but not required.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R3_D2026-05-19_Validation_20260702.csv,True,True,True,True,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
SHMD,2026-05-19,REJECT,distribution cluster,Avoid,40,Clean,distribution cluster,7.28000020980835,17,5,OK,2026-05-20,7.449999809265137,6.980000019073486,REJECT,distribution cluster,Avoid,40,16,5,OK,2026-05-21,6.869999885559082,7.449999809265137,REJECT,distribution cluster,Avoid,40,14,5,OK,True,FLAG_REVIEW,Rejected rows should not show clean immediate continuation without review.,OK,OK,Historical extended-hours quote status is not replayable from daily bars. Historical 1H/4H candle availability is recorded per row.,backtests\V5_FinalDecision_May19_R3_D2026-05-19_Validation_20260702.csv,True,False,True,True,NOT_MOMENTUM_ACTIVE,NOT_MOMENTUM_ACTIVE
