Ticker,Signal_Date,Long_Term_Status,Score,Weekly_Trend,Signal_Close,Next_Open,D_Minus_1_Close,D_Plus_1_Close,D_Plus_2_Close,D_Minus_1_Lt_D,D_Lt_D_Plus_1,D_Lt_D_Plus_2,D1_D2_Confirmation,Trend_Score,Relative_Strength_Score,Breakout_Score,Accumulation_Score,Volatility_Score,Weekly_Trend_Score,RS_126D_Excess_Pct,RS_Slope_Pct_50D,Distance_From_52W_High_Pct,Net_Accumulation_50,Distribution_Days_50,ATR_Pct,Forward_21D_Return_Pct,Forward_63D_Return_Pct,Forward_126D_Return_Pct,Forward_252D_Return_Pct
PLTR,2025-10-16,Watchlist Candidate,72,Uptrend,178.1199951171875,177.75,179.6199951171875,178.14999389648438,181.58999633789062,False,True,True,False,30,12,8,0,7,15,66.44777664402295,-4.974676002330614,6.252634148848685,-1.0,6.0,4.495764830485036,-2.104081852694273,-3.81996809346431,-17.9240509762878,
PLTR,2025-12-10,Watchlist Candidate,81,Uptrend,187.91000366210938,184.8000030517578,181.83999633789062,187.5399932861328,183.57000732421875,True,False,False,False,30,12,8,6,10,15,23.438190887207533,-0.19504217672270396,9.449691695555694,1.0,6.0,3.9776650968648934,-2.9166662882244787,-18.317102567382047,-30.741344291037286,
OUST,2024-05-03,Watchlist Candidate,73,Uptrend,9.65999984741211,9.800000190734863,9.609999656677246,9.819999694824219,9.520000457763672,True,True,False,False,22,25,4,0,7,15,134.58597882694937,75.93383643931779,15.263156397741096,0.0,6.0,6.510647713266092,15.510198719448965,13.367341229042884,-28.57142996162434,-15.714285019187834
OUST,2024-06-04,Momentum Candidate,88,Uptrend,11.319999694824219,11.399999618530273,11.479999542236328,12.050000190734863,11.8100004196167,False,True,True,False,30,25,0,15,3,15,77.75239892222403,126.03600202989922,20.11291719212977,4.0,4.0,7.917088101504456,-15.877188829026768,-43.68420797261716,-20.175432579155395,27.98246176142314
OUST,2024-07-05,Watchlist Candidate,71,Uptrend,9.59000015258789,9.640000343322754,9.699999809265137,10.470000267028809,11.59000015258789,False,True,True,False,22,12,0,15,7,15,20.270710789392417,15.647335076197844,32.32180592128775,5.0,1.0,5.653210212887153,15.248954989640673,-36.09958892087699,51.86721806979293,155.49790750605962
OUST,2025-05-28,Watchlist Candidate,79,Uptrend,11.9399995803833,12.430000305175781,10.829999923706055,11.779999732971191,12.229999542236328,True,False,True,False,20,25,6,10,3,15,34.11091555681166,35.39257559401734,29.261213428123327,3.0,6.0,7.306173019507456,93.88575856618944,143.60418297043074,75.22124016019886,270.47464285166257
OUST,2025-08-26,Watchlist Candidate,84,Uptrend,30.899999618530273,30.649999618530273,29.989999771118164,30.280000686645508,30.860000610351562,True,False,False,False,30,25,4,10,0,15,275.75942964379976,58.2367100546775,14.758621741985452,6.0,7.0,10.741099923615227,-6.460031213309591,-30.277321027065874,-35.954324942637975,
OUST,2025-09-25,Watchlist Candidate,75,Uptrend,28.670000076293945,28.700000762939453,29.59000015258789,27.829999923706055,27.6200008392334,False,False,False,False,30,12,0,15,3,15,154.228689516418,-6.317295116034649,20.91034461712015,5.0,4.0,9.31660969346905,24.738669983902504,-22.090592278920017,-38.46690112211909,
OUST,2025-10-24,Watchlist Candidate,76,Uptrend,35.79999923706055,37.939998626708984,32.9900016784668,37.08000183105469,33.099998474121094,True,True,False,False,30,12,4,15,0,15,325.6283022988232,-2.731538618128615,14.045623228089212,6.0,5.0,11.136272147145633,-43.67421820571877,-35.6615689747865,-31.128096714343013,
BB,2020-12-29,Watchlist Candidate,83,Uptrend,6.769999980926514,6.789999961853027,6.880000114440918,6.670000076293945,6.630000114440918,False,False,False,False,30,21,0,10,7,15,17.98271312587194,27.098249040157473,30.134156098088116,3.0,7.0,6.119433692130405,107.65832784514129,24.153171613202606,79.97054986277061,35.640649335637335
BB,2021-02-18,Watchlist Candidate,80,Uptrend,10.9399995803833,10.970000267028809,11.319999694824219,10.899999618530273,10.680000305175781,False,False,False,False,30,25,0,10,0,15,113.01331831777186,21.545161164590954,61.97428082615443,5.0,6.0,14.697051418975407,-0.18231957408227917,-22.151324029401685,-8.113038483670042,-34.822243196681455
BB,2021-03-19,Watchlist Candidate,75,Uptrend,10.949999809265137,11.0,10.760000228881836,10.710000038146973,10.069999694824219,True,False,False,False,30,12,0,15,3,15,115.52915620374665,56.51470317831158,61.93952160223116,7.0,3.0,7.495110101732852,-25.363636016845703,17.27272380482068,-8.818184245716443,-36.09090718356046
