Ticker,Symbol,Security Name,Listing Exchange,Market Category,ETF,Test Issue,MarketCap,Sector,Industry,Market Region
CIM$D,CIM$D,Chimera Investment Corporation 8.00% Series D Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,NYSE, ,N,N,,,,USA
CIMN,CIMN,Chimera Investment Corporation 9.000% Senior Notes due 2029,NYSE, ,N,N,2046284985,Real Estate,Real Estate Investment Trusts,USA
CIMO,CIMO,Chimera Investment Corporation 9.250% Senior Notes due 2029,NYSE, ,N,N,0,Real Estate,Real Estate Investment Trusts,USA
CIMP,CIMP,Chimera Investment Corporation 8.875% Senior Notes due 2030,NYSE, ,N,N,0,Real Estate,Real Estate Investment Trusts,USA
CINGW,CINGW,Cingulate Inc. - Warrants,NASDAQ,S,N,N,292278,Health Care,Biotechnology: Pharmaceutical Preparations,USA
CLBR-U,CLBR.U,"Colombier Acquisition Corp. III Units, each consisting of one Class A ordinary share and one-eighth of one warrant",NYSE, ,N,N,,,,USA
CLBR-W,CLBR.W,"Colombier Acquisition Corp. III Warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50 per share",NYSE, ,N,N,,,,USA
CLDT$A,CLDT$A,Chatham Lodging Trust (REIT) 6.625% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest,NYSE, ,N,N,,,,USA
CLM,CLM,"Cornerstone Strategic Investment Fund, Inc. Common Shares",NYSE MKT, ,N,N,0,Finance,Finance/Investors Services,USA
CLSKW,CLSKW,"CleanSpark, Inc. - Warrant",NASDAQ,S,N,N,89813012,Finance,Finance: Consumer Services,USA
CMIIU,CMIIU,Columbus Circle Capital Corp II - Unit,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
CMIIW,CMIIW,Columbus Circle Capital Corp II - Warrant,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
CMRE$B,CMRE$B,Costamare Inc. Perpetual Preferred Stock Series B (Marshall Islands),NYSE, ,N,N,,,,USA
CMRE$C,CMRE$C,Costamare Inc. Perpetual Preferred Series C (Marshall Islands),NYSE, ,N,N,,,,USA
CMRE$D,CMRE$D,Costamare Inc. 8.75% Series D Cumulative Redeemable Perpetual Preferred Stock,NYSE, ,N,N,,,,USA
CMS$B,CMS$B,CMS Energy Corporation Preferred Stock,NYSE, ,N,N,,,,USA
CMS$C,CMS$C,"CMS Energy Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 4.200% Cumulative Redeemable Perpetual Preferred Stock, Series C",NYSE, ,N,N,,,,USA
CMSA,CMSA,CMS Energy Corporation 5.625% Junior Subordinated Notes due 2078,NYSE, ,N,N,6313014806,Utilities,Power Generation,USA
CMSC,CMSC,CMS Energy Corporation 5.875% Junior Subordinated Notes due 2078,NYSE, ,N,N,6583883465,Utilities,Power Generation,USA
CMSD,CMSD,CMS Energy Corporation 5.875% Junior Subordinated Notes due 2079,NYSE, ,N,N,6645247234,Utilities,Power Generation,USA
CNCKW,CNCKW,Coincheck Group N.V. - Warrants,NASDAQ,S,N,N,,,,USA
CNO$A,CNO$A,"CNO Financial Group, Inc. 5.125% Subordinated Debentures due 2060",NYSE, ,N,N,,,,USA
CNOBP,CNOBP,"ConnectOne Bancorp, Inc. - Depositary Shares (each representing a 1/40th interest in a share of 5.25% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series A, par value $0.00 per share)",NASDAQ,Q,N,N,1262241199,Finance,Major Banks,USA
COCHW,COCHW,"Envoy Medical, Inc. - Warrant",NASDAQ,S,N,N,3129061,Health Care,Industrial Specialties,USA
CODI$A,CODI$A,Compass Diversified Holdings 7.250% Series A Preferred Shares representing beneficial interest in Compass Diversified Holdings,NYSE, ,N,N,,,,USA
CODI$B,CODI$B,Compass Diversified Holdings 7.875% Series B Fixed-to-Floating Rate Cumulative Preferred Shares representing beneficial interests in Compass Diversified Holdings,NYSE, ,N,N,,,,USA
CODI$C,CODI$C,Compass Diversified Holdings 7.875% Series C Cumulative Preferred Shares,NYSE, ,N,N,,,,USA
COF$I,COF$I,"Capital One Financial Corporation Depositary shares each representing a 1/40th interest in a share of Fixed Rate Non-Cumulative Perpetual Preferred Stock, Series I of the Issuer",NYSE, ,N,N,,,,USA
COF$J,COF$J,"Capital One Financial Corporation Depositary Shares, Each Representing a 1/40th Interest in a Share of Fixed Rate Non- Cumulative Perpetual Preferred Stock, Series J",NYSE, ,N,N,,,,USA
COF$K,COF$K,"Capital One Financial Corporation Depositary Shares, Each Representing a 1/40th Ownership Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock, Series K",NYSE, ,N,N,,,,USA
COF$L,COF$L,"Capital One Financial Corporation Depositary Shares, Each Representing a 1/40th Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock, Series L",NYSE, ,N,N,,,,USA
COF$N,COF$N,"Capital One Financial Corporation Depositary Shares, Each Representing a 1/40th Ownership Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock, Series N",NYSE, ,N,N,,,,USA
COLAR,COLAR,Columbus Acquisition Corp - Rights,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
COLAU,COLAU,Columbus Acquisition Corp - Unit,NASDAQ,G,N,N,,,,USA
COOTW,COOTW,Australian Oilseeds Holdings Limited - Warrant,NASDAQ,S,N,N,491014,Consumer Staples,Packaged Foods,USA
COPL-U,COPL.U,"Copley Acquisition Corp Units, each consisting of one ordinary share and one-half warrant",NYSE, ,N,N,,,,USA
COPL-W,COPL.W,"Copley Acquisition Corp Redeemable warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50",NYSE, ,N,N,,,,USA
COPR-W,COPR.W,Idaho Copper Corporation Common Stock Purchase Warrant,NYSE MKT, ,N,N,,,,USA
CORZW,CORZW,"Core Scientific, Inc. - Tranche 1 Warrants",NASDAQ,Q,N,N,5493057846,Finance,Finance: Consumer Services,USA
CORZZ,CORZZ,"Core Scientific, Inc. - Tranche 2 Warrants",NASDAQ,Q,N,N,7597458479,Finance,Finance: Consumer Services,USA
CPZ,CPZ,Calamos Long/Short Equity & Dynamic Income Trust - Closed End Fund,NASDAQ,Q,N,N,256985419,Finance,Trusts Except Educational Religious and Charitable,USA
CQP,CQP,"Cheniere Energy Partners, LP Common Units",NYSE, ,N,N,30863290882,Utilities,Oil/Gas Transmission,USA
CRACR,CRACR,Crown Reserve Acquisition Corp. I - Rights,NASDAQ,G,N,N,0,,,USA
CRACU,CRACU,Crown Reserve Acquisition Corp. I - Unit,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
CRACW,CRACW,Crown Reserve Acquisition Corp. I - Warrant,NASDAQ,G,N,N,0,,,USA
CRANR,CRANR,Crane Harbor Acquisition Corp. II - Rights,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
CRANU,CRANU,Crane Harbor Acquisition Corp. II - Units,NASDAQ,G,N,N,0,,,USA
CRAQR,CRAQR,Cal Redwood Acquisition Corp. - Right,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
CRAQU,CRAQU,Cal Redwood Acquisition Corp. - Units,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
CRBD,CRBD,Corebridge Financial Inc. 6.375% Junior Subordinated Notes due 2064,NYSE, ,N,N,0,Finance,Life Insurance,USA
CRF,CRF,"Cornerstone Total Return Fund, Inc. (The) Common Stock",NYSE MKT, ,N,N,0,Finance,Finance/Investors Services,USA
CRGOW,CRGOW,Freightos Limited - Warrants,NASDAQ,S,N,N,2480808,Industrials,Integrated Freight & Logistics,USA
CRMLW,CRMLW,Critical Metals Corp. - Warrants,NASDAQ,S,N,N,279103320,Basic Materials,Metal Mining,USA
CSHRW,CSHRW,CoinShares PLC - Warrants,NASDAQ,S,N,N,73138016,Finance,Investment Bankers/Brokers/Service,USA
CSQ,CSQ,Calamos Strategic Total Return Fund - Closed End Fund,NASDAQ,Q,N,N,3255607375,Finance,Finance Companies,USA
CTA$A,CTA$A,"EIDP, Inc. Preferred Stock $3.50 Series",NYSE, ,N,N,,,,USA
CTA$B,CTA$B,"EIDP, Inc. Preferred Stock $4.50 Series",NYSE, ,N,N,,,,USA
CTAAR,CTAAR,ClearThink 1 Acquisition Corp. - Rights,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
CTAAU,CTAAU,ClearThink 1 Acquisition Corp. - Units,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
CTEST,CTEST,NYSE Test One Common Stock,NYSE MKT, ,N,Y,,,,USA
CTEST-E,CTEST.E,NYSE Test One Common Stock,NYSE, ,N,Y,,,,USA
CTEST-G,CTEST.G,NYSE Test One Common Stock,NYSE, ,N,Y,,,,USA
CTEST-L,CTEST.L,NYSE Test One Common Stock,NYSE, ,N,Y,,,,USA
CTEST-O,CTEST.O,NYSE Test One Common Stock,NYSE, ,N,Y,,,,USA
CTEST-S,CTEST.S,NYSE Test Six Common Stock,NYSE, ,N,Y,,,,USA
CTEST-V,CTEST.V,NYSE Test One Common Stock,NYSE, ,N,Y,,,,USA
CTGG,CTGG,Qwest Corporation 6.500% Senior Notes due 2051 (denominations of $25),NYSE, ,N,N,0,Telecommunications,Telecommunications Equipment,USA
CTHH,CTHH,Qwest Corporation 6.750% Senior Notes due 2052 (denominations of $25),NYSE, ,N,N,0,Telecommunications,Telecommunications Equipment,USA
CTO$A,CTO$A,"CTO Realty Growth, Inc. 6.375% Series A Cumulative Redeemable Preferred Stock",NYSE, ,N,N,,,,USA
CUBB,CUBB,"Customers Bancorp, Inc 5.375% Subordinated Notes Due 2034",NYSE, ,N,N,695719942,Finance,Major Banks,USA
CUBWU,CUBWU,Lionheart Holdings - Unit,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
CUBWW,CUBWW,Lionheart Holdings - Warrant,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
CXAIW,CXAIW,CXApp Inc. - Warrant,NASDAQ,S,N,N,3840892,Technology,EDP Services,USA
CXIIU,CXIIU,Churchill Capital Corp XII - Units,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
CXIIW,CXIIW,Churchill Capital Corp XII - Warrants,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
CYCUW,CYCUW,"Cycurion, Inc. - Warrants",NASDAQ,S,N,N,196181,Technology,EDP Services,USA
DAAQU,DAAQU,Digital Asset Acquisition Corp. - Units,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
DAAQW,DAAQW,Digital Asset Acquisition Corp. - Warrant,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
DAICW,DAICW,"CID HoldCo, Inc. - Warrants",NASDAQ,G,N,N,9925,Technology,EDP Services,USA
DAVEW,DAVEW,Dave Inc.  - Warrants,NASDAQ,G,N,N,47409462,Finance,Finance: Consumer Services,USA
DBCAU,DBCAU,D. Boral Acquisition I Corp. - Unit,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
DBCAW,DBCAW,D. Boral Acquisition I Corp. - Warrants,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
DBL,DBL,DoubleLine Opportunistic Credit Fund Common Shares of Beneficial Interest,NYSE, ,N,N,0,,,USA
DCBG,DCBG,"Dime Commercial Bancshares, Inc. 9.000% Junior Subordinated Notes",NYSE, ,N,N,1028043208,Finance,Major Banks,USA
DCOM$,DCOM$,"Dime Commercial Bancshares, Inc. Preferred Stock, Series A",NYSE, ,N,N,,,,USA
DFDVW,DFDVW,DeFi Development Corp. - Warrant,NASDAQ,S,N,N,10842554,Finance,Finance: Consumer Services,USA
DFLIW,DFLIW,Dragonfly Energy Holdings Corp - Warrant,NASDAQ,S,N,N,507487,Miscellaneous,Industrial Machinery/Components,USA
DFNSW,DFNSW,T3 Defense Inc. - Warrants,NASDAQ,S,N,N,210183,Consumer Discretionary,Professional Services,USA
DFP,DFP,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc. Common Stock,NYSE, ,N,N,0,Finance,Investment Managers,USA
DFSCW,DFSCW,DEFSEC Technologies Inc. - warrant,NASDAQ,S,N,N,43733,Technology,Computer Software: Prepackaged Software,USA
DGAC-R,DGAC.R,"Disciplined Growth Acquisition Corporation Rights, each right entitling the holder to receive one-fourth (1/4) of one Class A ordinary share",NYSE, ,N,N,,,,USA
DGAC-U,DGAC.U,"Disciplined Growth Acquisition Corporation Units, each consisting of one Class A Ordinary Share and one Right",NYSE, ,N,N,,,,USA
DGP,DGP,"DB Gold Double Long ETN due February 15, 2038",NYSE ARCA, ,N,N,,,,USA
DGZ,DGZ,"DB Gold Short ETN due February 15, 2038",NYSE ARCA, ,N,N,,,,USA
DHCNI,DHCNI,Diversified Healthcare Trust  - 5.625% Senior Notes due 2042,NASDAQ,Q,N,N,4415468590,Real Estate,Real Estate Investment Trusts,USA
DHCNL,DHCNL,Diversified Healthcare Trust  - 6.25% Senior Notes Due 2046,NASDAQ,Q,N,N,4541004055,Real Estate,Real Estate Investment Trusts,USA
DHF,DHF,BNY Mellon High Yield Strategies Fund Common Stock,NYSE, ,N,N,0,Finance,Finance Companies,USA
DHY,DHY,Credit Suisse High Yield Credit Fund Common Stock,NYSE MKT, ,N,N,0,Finance,Finance/Investors Services,USA
DJP,DJP,iPath Bloomberg Commodity Index Total Return ETN,NYSE ARCA, ,N,N,,,,USA
DJTWW,DJTWW,Trump Media & Technology Group Corp. - Warrants,NASDAQ,G,N,N,1052396851,Technology,Computer Software: Programming Data Processing,USA
DKL,DKL,"Delek Logistics Partners, L.P. Common Units representing Limited Partner Interests",NYSE, ,N,N,2937011589,Energy,Natural Gas Distribution,USA
DLNG,DLNG,Dynagas LNG Partners LP Common Units,NYSE, ,N,N,122971197,Consumer Discretionary,Marine Transportation,USA
DLNG$A,DLNG$A,Dynagas LNG Partners LP 9.00% Series A Cumulative Redeemable Preferred Units,NYSE, ,N,N,,,,USA
DLR$J,DLR$J,"Digital Realty Trust, Inc. 5.250% Series J Cumulative Redeemable Preferred Stock",NYSE, ,N,N,,,,USA
DLR$K,DLR$K,"Digital Realty Trust, Inc. 5.850% Series K Cumulative Redeemable Preferred Stock, par value $0.01 per share",NYSE, ,N,N,,,,USA
DLR$L,DLR$L,"Digital Realty Trust, Inc. 5.200% Series L Cumulative Redeemable Preferred Stock",NYSE, ,N,N,,,,USA
DLY,DLY,DoubleLine Yield Opportunities Fund Common Shares of Beneficial Interest,NYSE, ,N,N,671720364,Finance,Investment Managers,USA
DMA,DMA,Destra Multi-Alternative Fund Common Stock,NYSE, ,N,N,0,Finance,Trusts Except Educational Religious and Charitable,USA
DMAAR,DMAAR,Drugs Made In America Acquisition Corp. - Rights,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
DMAAU,DMAAU,Drugs Made In America Acquisition Corp. - Units,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
DMB,DMB,"BNY Mellon Municipal Bond Infrastructure Fund, Inc. Common Stock",NYSE, ,N,N,0,Finance,Trusts Except Educational Religious and Charitable,USA
DMIIR,DMIIR,Drugs Made In America Acquisition II Corp. - Right,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
DMIIU,DMIIU,Drugs Made In America Acquisition II Corp. - Unit,NASDAQ,G,N,N,0,,,USA
DMLP,DMLP,"Dorchester Minerals, L.P. - Common Units Representing Limited Partnership Interests",NASDAQ,Q,N,N,1317373785,Energy,Oil & Gas Production,USA
DMO,DMO,Western Asset Mortgage Opportunity Fund Inc. Common Stock,NYSE, ,N,N,0,Finance,Trusts Except Educational Religious and Charitable,USA
DNMXU,DNMXU,Dynamix Corporation III - Unit,NASDAQ,G,N,N,,,,USA
DNMXW,DNMXW,Dynamix Corporation III - Warrants,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
DNP,DNP,"DNP Select Income Fund, Inc. Common Stock",NYSE, ,N,N,0,Finance,Investment Managers,USA
DPG,DPG,Duff & Phelps Utility and Infrastructure Fund Inc.,NYSE, ,N,N,0,Finance,Trusts Except Educational Religious and Charitable,USA
DRDBU,DRDBU,Roman DBDR Acquisition Corp. II - Unit,NASDAQ,G,N,N,0,,,USA
DRDBW,DRDBW,Roman DBDR Acquisition Corp. II - Warrants,NASDAQ,G,N,N,,,,USA
DRMAW,DRMAW,"Dermata Therapeutics, Inc. - Warrant",NASDAQ,S,N,N,,,,USA
DRTSW,DRTSW,Alpha Tau Medical Ltd. - Warrant,NASDAQ,S,N,N,308914177,Health Care,Medical/Dental Instruments,USA
DSACU,DSACU,Daedalus Special Acquisition Corp. - Unit,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
DSACW,DSACW,Daedalus Special Acquisition Corp. - Warrant,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
DSL,DSL,DoubleLine Income Solutions Fund Common Shares of Beneficial Interests,NYSE, ,N,N,1100545774,Finance,Trusts Except Educational Religious and Charitable,USA
DSM,DSM,"BNY Mellon Strategic Municipal Bond Fund, Inc. Common Stock",NYSE, ,N,N,0,Finance,Investment Managers,USA
DSU,DSU,"Blackrock Debt Strategies Fund, Inc. Common Stock",NYSE, ,N,N,0,Finance,Finance Companies,USA
DSX$B,DSX$B,Diana Shipping Inc. Perpetual Preferred Shares Series B (Marshall Islands),NYSE, ,N,N,,,,USA
DSX-W,DSX.W,Diana Shipping inc. Warrants,NYSE, ,N,N,,,,USA
DSYWW,DSYWW,Big Tree Cloud Holdings Limited - Warrants,NASDAQ,S,N,N,71753,Consumer Discretionary,Containers/Packaging,USA
DTB,DTB,DTE Energy Company 2020 Series G 4.375% Junior Subordinated Debentures due 2080,NYSE, ,N,N,3432467165,Utilities,Electric Utilities: Central,USA
DTF,DTF,DTF Tax-Free Income 2028 Term Fund Inc. Common Stock,NYSE, ,N,N,80875168,Finance,Investment Managers,USA
DTG,DTG,DTE Energy Company 2021 Series E 4.375% Junior Subordinated Debentures,NYSE, ,N,N,3488655612,Utilities,Electric Utilities: Central,USA
DTK,DTK,DTE Energy Company 2025 Series H 6.25% Junior Subordinated Debentures due 2085,NYSE, ,N,N,0,Utilities,Electric Utilities: Central,USA
DTSQR,DTSQR,DT Cloud Star Acquisition Corporation - Right,NASDAQ,G,N,N,0,,,USA
DTSQU,DTSQU,DT Cloud Star Acquisition Corporation - Units,NASDAQ,G,N,N,0,,,USA
DTW,DTW,DTE Energy Company 2017 Series E 5.25% Junior Subordinated Debentures due 2077,NYSE, ,N,N,4214653621,Utilities,Electric Utilities: Central,USA
DUK$A,DUK$A,"Duke Energy Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 5.75% Series A Cumulative Redeemable Perpetual Preferred Stock",NYSE, ,N,N,,,,USA
DUKB,DUKB,Duke Energy Corporation 5.625% Junior Subordinated Debentures due 2078,NYSE, ,N,N,17915121067,Utilities,Power Generation,USA
DUKRW,DUKRW,DUKE Robotics Corp. - Warrant,NASDAQ,S,N,N,3476137,Industrials,Aerospace,USA
DX$C,DX$C,"Dynex Capital, Inc. 6.900% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock",NYSE, ,N,N,,,,USA
DXR,DXR,Daxor Corporation - Closed End Fund,NASDAQ,S,N,N,61359734,Health Care,Medical/Dental Instruments,USA
DYNCU,DYNCU,Dynamix Corporation - Unit,NASDAQ,G,N,N,,,,USA
DYNCW,DYNCW,Dynamix Corporation - Warrant,NASDAQ,G,N,N,0,,,USA
DYORU,DYORU,Insight Digital Partners II - Units,NASDAQ,G,N,N,,,,USA
DYORW,DYORW,Insight Digital Partners II - Warrants,NASDAQ,G,N,N,0,Finance,Blank Checks,USA
DZZ,DZZ,"DB Gold Double Short ETN due February 15, 2038",NYSE ARCA, ,N,N,,,,USA
EAD,EAD,Allspring Income Opportunities Fund Common Shares,NYSE MKT, ,N,N,0,Finance,Finance/Investors Services,USA
EAI,EAI,"Entergy Arkansas, LLC First Mortgage Bonds, 4.875% Series Due September 1, 2066",NYSE, ,N,N,9152063079,Utilities,Electric Utilities: Central,USA
ECC$D,ECC$D,Eagle Point Credit Company 6.75% Series D Preferred Stock,NYSE, ,N,N,,,,USA
ECCC,ECCC,Eagle Point Credit Company 6.50% Series C Term Preferred Stock due 2031,NYSE, ,N,N,1512789891,Finance,Trusts Except Educational Religious and Charitable,USA
ECCU,ECCU,Eagle Point Credit Company 7.75% Notes due 2030,NYSE, ,N,N,0,,,USA
ECCV,ECCV,Eagle Point Credit Company 5.375% Notes due 2029,NYSE, ,N,N,1448621073,Finance,Trusts Except Educational Religious and Charitable,USA
ECF,ECF,Ellsworth Growth and Income Fund Ltd.,NYSE MKT, ,N,N,0,Finance,Finance/Investors Services,USA
ECF$A,ECF$A,Ellsworth Growth and Income Fund Ltd. 5.25% Series A Cumulative Preferred Shares (Liquidation Preference $25.00 per share),NYSE MKT, ,N,N,,,,USA
ECXWW,ECXWW,ECARX Holdings Inc. - Warrants,NASDAQ,S,N,N,14137325,Technology,EDP Services,USA
EDBLW,EDBLW,Edible Garden AG Incorporated - Warrant,NASDAQ,S,N,N,12153,Consumer Staples,Farming/Seeds/Milling,USA
EDD,EDD,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc. Common Stock",NYSE, ,N,N,0,Finance,Finance Companies,USA
EDF,EDF,Virtus Stone Harbor Emerging Markets Income Fund Common Shares of Beneficial Interest,NYSE, ,N,N,0,Finance,Investment Managers,USA
EEA,EEA,"The European Equity Fund, Inc. Common Stock",NYSE, ,N,N,0,Finance,Trusts Except Educational Religious and Charitable,USA
EFC$B,EFC$B,Ellington Financial Inc. 6.250% Series B Fixed-Rate Reset Cumulative Redeemable Preferred Stock,NYSE, ,N,N,,,,USA
EFC$C,EFC$C,Ellington Financial Inc. 8.625% Series C Fixed-Rate Reset Cumulative Redeemable Preferred Stock,NYSE, ,N,N,,,,USA
EFC$D,EFC$D,Ellington Financial Inc. 7.00% Series D Cumulative Perpetual Redeemable Preferred Stock,NYSE, ,N,N,,,,USA
EFR,EFR,Eaton Vance Senior Floating-Rate Fund Common Shares of Beneficial Interest,NYSE, ,N,N,0,Finance,Trusts Except Educational Religious and Charitable,USA
EFSCP,EFSCP,"Enterprise Financial Services Corporation - Depositary Shares Each Representing a 1/40th Interest in a Share of 5% Fixed Rate Non-Cumulative Perpetual Preferred Stock, Series A",NASDAQ,Q,N,N,739033261,Finance,Major Banks,USA
EGHAR,EGHAR,EGH Acquisition Corp. - rights,NASDAQ,G,N,N,0,Finance,Finance/Investors Services,USA
EGHAU,EGHAU,EGH Acquisition Corp. - Unit,NASDAQ,G,N,N,,,,USA
EHI,EHI,Western Asset Global High Income Fund Inc Common Stock,NYSE, ,N,N,0,Finance,Investment Managers,USA
EICA,EICA,Eagle Point Income Company Inc. 5.00% Series A Term Preferred Stock due 2026,NYSE, ,N,N,222347266,Finance,Finance/Investors Services,USA
EIIA,EIIA,Eagle Point Institutional Income Fund 8.125% Series A Term Preferred Shares Due 2029,NYSE, ,N,N,0,,,USA
EIM,EIM,"Eaton Vance Municipal Bond Fund Common Shares of Beneficial Interest, $.01 par value",NYSE MKT, ,N,N,0,Finance,Finance/Investors Services,USA
ELC,ELC,"Entergy Louisiana, Inc. Collateral Trust Mortgage Bonds, 4.875 % Series due September 1, 2066",NYSE, ,N,N,4260486289,Utilities,Electric Utilities: Central,USA
ELLA,ELLA,Ellington Credit Company 8.50% Notes due 2031,NYSE, ,N,N,0,Real Estate,Real Estate Investment Trusts,USA
EMD,EMD,Western Asset Emerging Markets Debt Fund Inc Common Stock,NYSE, ,N,N,0,Finance,Finance/Investors Services,USA
EMF,EMF,Templeton Emerging Markets Fund Common Stock,NYSE, ,N,N,0,Finance,Finance/Investors Services,USA
EMISR,EMISR,Emmis Acquisition Corp. - Rights,NASDAQ,G,N,N,,,,USA
EMO,EMO,ClearBridge Energy Midstream Opportunity Fund Inc. Common Stock,NYSE, ,N,N,0,Finance,Investment Managers,USA
EMP,EMP,"Entergy Mississippi, LLC First Mortgage Bonds, 4.90% Series Due October 1, 2066",NYSE, ,N,N,9202424607,Utilities,Electric Utilities: Central,USA
ENGNW,ENGNW,enGene Therapeutics Inc. - Warrants,NASDAQ,S,N,N,21289252,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),USA
ENJ,ENJ,"Entergy New Orleans, LLC First Mortgage Bonds, 5.0% Series due December 1, 2052",NYSE, ,N,N,9217441499,Utilities,Power Generation,USA
ENO,ENO,"Entergy New Orleans, LLC First Mortgage Bonds, 5.50% Series due April 1, 2066",NYSE, ,N,N,4509692542,Utilities,Power Generation,USA
ENRDW,ENRDW,Einride AB - Warrants,NASDAQ,S,N,N,66460283,Technology,EDP Services,USA
EOD,EOD,Allspring Global Dividend Opportunity Fund Common Shares of Beneficial Interest,NYSE, ,N,N,0,Finance,Investment Managers,USA
EOI,EOI,Eaton Vance Enhance Equity Income Fund Eaton Vance Enhanced Equity Income Fund Shares of Beneficial Interest,NYSE, ,N,N,0,Finance,Finance/Investors Services,USA
EONR-W,EONR.W,"EON Resources Inc. Warrants, each whole warrant exercisable for three quarters of one share of Class A Common Stock at an exercise price of $11.50 per whole share",NYSE MKT, ,N,N,,,,USA
EOS,EOS,Eaton Vance Enhance Equity Income Fund II Common Stock,NYSE, ,N,N,0,Finance,Trusts Except Educational Religious and Charitable,USA
EP$C,EP$C,El Paso Corporation Preferred Stock,NYSE, ,N,N,,,,USA
EPR$C,EPR$C,EPR Properties 5.75% Series C Cumulative Convertible Preferred Shares,NYSE, ,N,N,,,,USA
EPR$G,EPR$G,EPR Properties 5.750% Series G Cumulative Redeemable Preferred Shares,NYSE, ,N,N,,,,USA
EQH$C,EQH$C,"Equitable Holdings, Inc. Depositary Shares, each representing a 1/1,000th interest in a share of Fixed Rate Noncumulative Perpetual Preferred Stock, Series C",NYSE, ,N,N,,,,USA
ERC,ERC,Allspring Multi-Sector Income Fund Common Stock,NYSE MKT, ,N,N,0,Finance,Finance/Investors Services,USA
ERH,ERH,Allspring Utilities and High Income Fund Common Shares,NYSE MKT, ,N,N,0,Finance,Finance/Investors Services,USA
ERNAW,ERNAW,Ernexa Therapeutics Inc. - Warrants,NASDAQ,S,N,N,79777,Health Care,Biotechnology: Pharmaceutical Preparations,USA
ESBA,ESBA,"Empire State Realty OP, L.P. Series ES Operating Partnership Units Representing Limited Partnership Interests",NYSE ARCA, ,N,N,,,,USA
ESLAW,ESLAW,"Estrella Immunopharma, Inc. - Warrant",NASDAQ,S,N,N,,,,USA
ET,ET,Energy Transfer LP Common Units ,NYSE, ,N,N,69683475359,Utilities,Natural Gas Distribution,USA
ET$I,ET$I,Energy Transfer L.P. Series I Fixed Rate Perpetual Preferred Units,NYSE, ,N,N,,,,USA
ETB,ETB,Eaton Vance Tax-Managed Buy-Write Income Fund Eaton Vance Tax-Managed Buy-Write Income Fund Common Shares of Beneficial Interest,NYSE, ,N,N,454962955,Finance,Investment Bankers/Brokers/Service,USA
ETG,ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund Common Shares of Beneficial Interest,NYSE, ,N,N,0,Finance,Investment Managers,USA
ETI$,ETI$,"Entergy Texas Inc 5.375% Series A Preferred Stock, Cumulative, No Par Value",NYSE, ,N,N,,,,USA
ETJ,ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund Common Shares of Beneficial Interest,NYSE, ,N,N,0,Finance,Finance Companies,USA
ETSS-U,ETSS.U,"Energy Transition Special Opportunities Units, each consisting of one Class A ordinary share and one-half of one redeemable warrant",NYSE, ,N,N,,,,USA
ETSS-W,ETSS.W,"Energy Transition Special Opportunities Warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50",NYSE, ,N,N,,,,USA
ETV,ETV,Eaton Vance Corporation Eaton Vance Tax-Managed Buy-Write Opportunities Fund Common Shares of Beneficial Interest,NYSE, ,N,N,1635747185,Finance,Investment Bankers/Brokers/Service,USA
