"Ticker","Symbol","Security Name","Listing Exchange","Market Category","ETF","MarketCap","TrailingPE","ForwardPE","Sector","Industry"
"RANG","RANG","Range Capital Acquisition Corp. - Ordinary Shares","Q","G","N","0","","","Finance","Blank Checks"
"CAF","CAF","Morgan Stanley China A Share Fund Inc. Common Stock","N","","N","0","","","Finance","Investment Managers"
"HERZ","HERZ","Herzfeld Credit Income Fund, Inc.  - Closed End Fund","Q","S","N","0","","","Finance","Investment Managers"
"HIO","HIO","Western Asset High Income Opportunity Fund, Inc. Common Stock","N","","N","0","","","Finance","Finance/Investors Services"
"HIX","HIX","Western Asset High Income Fund II Inc. Common Stock","N","","N","0","","","Finance","Finance/Investors Services"
"QQQX","QQQX","Nuveen NASDAQ 100 Dynamic Overwrite Fund - Closed End Fund","Q","Q","N","0","","","Finance","Finance Companies"
"QRED","QRED","QuasarEdge Acquisition Corporation Ordinary Shares","N","","N","0","","","Finance","Blank Checks"
"HFRO","HFRO","Highland Opportunities and Income Fund Common Shares of Beneficial Interest","N","","N","0","","","Finance","Finance/Investors Services"
"QETAR","QETAR","Quetta Acquisition Corporation - Right","Q","S","N","0","","","Finance","Blank Checks"
"APXTU","APXTU","Apex Treasury Corporation - Units","Q","G","N","0","","","Finance","Blank Checks"
"RA","RA","Brookfield Real Assets Income Fund Inc. Common Stock","N","","N","0","","","Finance","Investment Managers"
"RAAQ","RAAQ","Real Asset Acquisition Corp. - Class A Ordinary Share","Q","G","N","0","","","Finance","Blank Checks"
"DTK","DTK","DTE Energy Company 2025 Series H 6.25% Junior Subordinated Debentures due 2085","N","","N","0","","","Utilities","Electric Utilities: Central"
"BCV","BCV","Bancroft Fund, Ltd.","A","","N","0","","","Finance","Finance/Investors Services"
"OACCW","OACCW","Oaktree Acquisition Corp. III Life Sciences - Warrant","Q","G","N","0","","","Finance","Blank Checks"
"NUW","NUW","Nuveen AMT-Free Municipal Value Fund","N","","N","0","","","Finance","Investment Managers"
"OACC","OACC","Oaktree Acquisition Corp. III Life Sciences - Class A Ordinary Share","Q","G","N","0","","","Finance","Blank Checks"
"OACCU","OACCU","Oaktree Acquisition Corp. III Life Sciences - Unit","Q","G","N","0","","","Finance","Blank Checks"
"QSEAR","QSEAR","Quartzsea Acquisition Corporation - Rights","Q","G","N","0","","","Finance","Blank Checks"
"NWAX","NWAX","New America Acquisition I Corp. Class A Common Stock","N","","N","0","","","Finance","Blank Checks"
"APXTW","APXTW","Apex Treasury Corporation - Warrants","Q","G","N","0","","","Finance","Blank Checks"
"QSEA","QSEA","Quartzsea Acquisition Corporation - Ordinary Shares","Q","G","N","0","","","Finance","Blank Checks"
"CUBWU","CUBWU","Lionheart Holdings - Unit","Q","G","N","0","","","Finance","Blank Checks"
"NZF","NZF","Nuveen Municipal Credit Income Fund ","N","","N","0","","","Finance","Finance Companies"
"RCD","RCD","Ready Capital Corporation 9.00% Senior Notes due 2029","N","","N","0","","","Real Estate","Real Estate Investment Trusts"
"RCG","RCG","RENN Fund, Inc Common Stock","A","","N","0","","","Finance","Investment Managers"
"QSEAU","QSEAU","Quartzsea Acquisition Corporation - Units","Q","G","N","0","","","Finance","Blank Checks"
"DSACW","DSACW","Daedalus Special Acquisition Corp. - Warrant","Q","G","N","0","","","Finance","Blank Checks"
"HCACU","HCACU","Hall Chadwick Acquisition Corp. - Unit","Q","G","N","0","","","Consumer Discretionary","Auto Parts:O.E.M."
"PFL","PFL","PIMCO Income Strategy Fund Shares of Beneficial Interest","N","","N","0","","","Finance","Finance Companies"
"DSAC","DSAC","Daedalus Special Acquisition Corp. - Class A Ordinary Shares","Q","G","N","0","","","Finance","Blank Checks"
"WENC","WENC","West Enclave Merger Corp. Ordinary Shares","N","","N","0","","","Finance","Blank Checks"
"WENNU","WENNU","Wen Acquisition Corp - Unit","Q","G","N","0","","","Finance","Blank Checks"
