Ticker,Symbol,Security Name,Listing Exchange,Market Category,ETF, MarketCap ,TrailingPE,ForwardPE,Sector,Industry
CLF,CLF,Cleveland-Cliffs Inc. Common Stock,N, ,N," 6,25,74,48,787.00 ",,,Basic Materials,Metal Mining
USAR,USAR,"USA Rare Earth, Inc. - Common Stock",Q,G,N," 5,47,57,98,473.00 ",,,Basic Materials,Metal Mining
ALM,ALM,Almonty Industries Inc. - Common Shares,Q,S,N," 5,18,68,01,000.00 ",,,Basic Materials,Other Metals and Minerals
LPX,LPX,Louisiana-Pacific Corporation Common Stock,N, ,N," 5,14,55,48,412.00 ",,,Basic Materials,Forest Products
ORLA,ORLA,Orla Mining Ltd. Common Shares,A, ,N," 4,94,17,05,311.00 ",,,Basic Materials,Precious Metals
WFG,WFG,West Fraser Timber Co. Ltd Common stock,N, ,N," 4,79,76,75,174.00 ",,,Basic Materials,Forest Products
UFPI,UFPI,"UFP Industries, Inc. - Common Stock",Q,Q,N," 4,73,00,11,256.00 ",,,Basic Materials,Forest Products
FBIN,FBIN,"Fortune Brands Innovations, Inc. Common Stock",N, ,N," 4,35,77,88,523.00 ",,,Basic Materials,Forest Products
SKE,SKE,Skeena Resources Limited Common Shares,N, ,N," 4,14,64,74,448.00 ",,,Basic Materials,Precious Metals
TREX,TREX,"Trex Company, Inc. Common Stock",N, ,N," 4,03,75,04,609.00 ",,,Basic Materials,Forest Products
PPTA,PPTA,Perpetua Resources Corp. - Common Shares,Q,S,N," 3,92,40,45,046.00 ",,,Basic Materials,Precious Metals
CGAU,CGAU,Centerra Gold Inc. Common Shares,N, ,N," 3,69,37,21,531.00 ",,,Basic Materials,Precious Metals
HYMC,HYMC,Hycroft Mining Holding Corporation - Class A Common Stock,Q,S,N," 3,69,37,09,098.00 ",,,Basic Materials,Precious Metals
SA,SA,"Seabridge Gold, Inc. Ordinary Shares (Canada)",N, ,N," 3,44,02,47,521.00 ",,,Basic Materials,Precious Metals
SVM,SVM,Silvercorp Metals Inc. Common Shares,A, ,N," 3,30,63,53,402.00 ",,,Basic Materials,Precious Metals
EXK,EXK,Endeavour Silver Corporation Ordinary Shares (Canada),N, ,N," 3,22,12,28,566.00 ",,,Basic Materials,Precious Metals
FSM,FSM,Fortuna Mining Corp. Common Shares,N, ,N," 3,14,46,97,677.00 ",,,Basic Materials,Precious Metals
DNN,DNN,Denison Mines Corp Ordinary Shares (Canada),A, ,N," 3,13,75,68,206.00 ",,,Basic Materials,Other Metals and Minerals
ERO,ERO,Ero Copper Corp. Common Shares,N, ,N," 3,11,94,30,480.00 ",,,Basic Materials,Metal Mining
AYA,AYA,Aya Gold & Silver Inc. - Common Shares,Q,Q,N," 3,10,70,97,666.00 ",,,Basic Materials,Precious Metals
TGB,TGB,"Taseko Mines, Ltd. Common Stock",A, ,N," 2,80,62,34,426.00 ",,,Basic Materials,Precious Metals
MTX,MTX,Minerals Technologies Inc. Common Stock,N, ,N," 2,52,16,30,249.00 ",,,Basic Materials,Major Chemicals
TMC,TMC,TMC the metals company Inc. - Common Stock,Q,Q,N," 2,50,16,61,780.00 ",,,Basic Materials,Metal Mining
DRD,DRD,DRDGOLD Limited American Depositary Shares,N, ,N," 2,50,12,55,138.00 ",,,Basic Materials,Precious Metals
USAS,USAS,"Americas Gold and Silver Corporation Common Shares, no par value",A, ,N," 2,34,15,41,959.00 ",,,Basic Materials,Metal Mining
IE,IE,Ivanhoe Electric Inc. Common Stock,A, ,N," 2,18,18,63,899.00 ",,,Basic Materials,Metal Mining
NEXA,NEXA,Nexa Resources S.A. Common Shares,N, ,N," 2,05,67,77,670.00 ",,,Basic Materials,Metal Mining
SGML,SGML,Sigma Lithium Corporation - common shares,Q,S,N," 1,96,57,05,564.00 ",,,Basic Materials,Metal Mining
LAC,LAC,Lithium Americas Corp. Common Shares,N, ,N," 1,78,77,09,706.00 ",,,Basic Materials,Metal Mining
