Ticker,Symbol,Security Name,Listing Exchange,Market Category,ETF,Test Issue,MarketCap,Sector,Industry,Asset Class,Strategy,Theme,Geography,Category Flags,Holding Count,Known Holding Weight %,Top Holdings,Weighted Sector Mix,Weighted Industry Mix,Holdings Classification Text,Holdings Classification Source
NV20IETF.NS,XNSE:NV20IETF,ICICIPruNV20ETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
PVTBKGROWW.NS,XNSE:PVTBKGROWW,GROWWAMC - PVTBKGROWW,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
QUAL30IETF.NS,XNSE:QUAL30IETF,ICICIPRAMC-ICICIQTY30,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
QUALITY30.NS,XNSE:QUALITY30,KOTAKMAMC - QUALITY30,NSE,ETF,Y,N,,,ETF,Equity,Factor,Broad Market,India,Broad Market; Equity; Factor; India,0,0.0,,,,,Yahoo ETF Top Holdings
SBIBPB.NS,XNSE:SBIBPB,SBIAMC - SBIBPB,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SBIETFCON.NS,XNSE:SBIETFCON,SBIAMC-SBIETFCON,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SBIETFIT.NS,XNSE:SBIETFIT,SBIAMC-SBIETFIT,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SBIETFPB.NS,XNSE:SBIETFPB,SBIAMC-SBIETFPB,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SBIETFQLTY.NS,XNSE:SBIETFQLTY,SBIAMC-SBIETFQLTY,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SBILIQETF.NS,XNSE:SBILIQETF,SBIAMC - SBILIQETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SBIMIDMOM.NS,XNSE:SBIMIDMOM,SBIAMC - SBIMIDMOM,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SBINEQWETF.NS,XNSE:SBINEQWETF,SBIAMC - SBINEQWETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SBINMID150.NS,XNSE:SBINMID150,SBIAMC - SBINMID150,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SBISILVER.NS,XNSE:SBISILVER,SBIAMC - SBISILVER,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SBISMLETF.NS,XNSE:SBISMLETF,SBIAMC - SBISMLETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SBIVALETF.NS,XNSE:SBIVALETF,SBIAMC - SBIVALETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SELECTIPO.NS,XNSE:SELECTIPO,MIRAEAMC - SELECTIPO,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SENSEXADD.NS,XNSE:SENSEXADD,DSPAMC-DSPSENXETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SENSEXAXIS.NS,XNSE:SENSEXAXIS,AXISAMC-SENSEXAXIS,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SENSEXBETA.NS,XNSE:SENSEXBETA,UTIAMC-SENSEXBETA,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SENSEXETF.NS,XNSE:SENSEXETF,MIRAEAMC-SENSEXETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SENSEXIETF.NS,XNSE:SENSEXIETF,ICICIPruSensexETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SETF10GILT.NS,XNSE:SETF10GILT,SBIAMC-SETF10GILT,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SETFGOLD.NS,XNSE:SETFGOLD,SBI-ETFGold,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SHARIABEES.NS,XNSE:SHARIABEES,NIPINDETFSHARIAHBEES,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SILVER1.NS,XNSE:SILVER1,KOTAKMAMC-KOTAKSILVE,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SILVER360.NS,XNSE:SILVER360,360ONEAMC - SILVER360,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SILVERADD.NS,XNSE:SILVERADD,DSPAMC-DSPSILVETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SILVERAG.NS,XNSE:SILVERAG,MIRAEAMC-MASILVER,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SILVERAXIS.NS,XNSE:SILVERAXIS,AXISAMC-SILVERAXIS,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SILVERBEES.NS,XNSE:SILVERBEES,NIPPONAMC-SILVERBEES,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SILVERBETA.NS,XNSE:SILVERBETA,UTIAMC-SILVERBETA,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SILVERBND.NS,XNSE:SILVERBND,BANDHANAMC - SILVERBND,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SILVERCASE.NS,XNSE:SILVERCASE,ZERODHAAMC - SILVERCASE,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SILVERIETF.NS,XNSE:SILVERIETF,ICICIPRAMC-ICICISILVE,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SMALL250.NS,XNSE:SMALL250,MIRAEAMC - SMALL250,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SMALLADD.NS,XNSE:SMALLADD,DSPAMC - SMALLADD,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SMALLCAP.NS,XNSE:SMALLCAP,MIRAEAMC-SMALLCAP,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SMALLGROWW.NS,XNSE:SMALLGROWW,GROWWAMC - SMALLGROWW,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SMALLIETF.NS,XNSE:SMALLIETF,ICICIPRAMC - SMALLIETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SML100CASE.NS,XNSE:SML100CASE,ZERODHAAMC - SML100CASE,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SNXT30BEES.NS,XNSE:SNXT30BEES,NIPPONAMC - SNXT30BEES,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SNXT50BETA.NS,XNSE:SNXT50BETA,UTIAMC-SNXT50BETA,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
TATAGOLD.NS,XNSE:TATAGOLD,TATAAML-TATAGOLD,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
TATSILV.NS,XNSE:TATSILV,TATAAML-TATSILV,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
TECH.NS,XNSE:TECH,BIRLASLAMC-TECH,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
TNIDETF.NS,XNSE:TNIDETF,TATAAML-TNIDETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
TOP100CASE.NS,XNSE:TOP100CASE,ZERODHAAMC-TOP100CASE,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
TOP10ADD.NS,XNSE:TOP10ADD,DSPAMC - TOP10ADD,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
TOP15IETF.NS,XNSE:TOP15IETF,ICICIPRAMC - TOP15IETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
TOP20.NS,XNSE:TOP20,MIRAEAMC - TOP20,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
TWCGOLDETF.NS,XNSE:TWCGOLDETF,WEALTH - TWCGOLDETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
UNIONGOLD.NS,XNSE:UNIONGOLD,UNIONAMC - UNIONGOLD,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
VAL30IETF.NS,XNSE:VAL30IETF,ICICIPRAMC - VAL30IETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market,India,Broad Market; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
ABSLMSCIN.NS,XNSE:ABSLMSCIN,BIRLASLAMC - ABSLMSCIN,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
AONENIFTY.NS,XNSE:AONENIFTY,AONEAMC - AONENIFTY,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
BSLNIFTY.NS,XNSE:BSLNIFTY,ABSLNiftyETF-GO,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
ENIFTY.NS,XNSE:ENIFTY,EDELAMC - ENIFTY,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
GROWWNIFTY.NS,XNSE:GROWWNIFTY,GROWWAMC - GROWWNIFTY,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
HDFCNIFTY.NS,XNSE:HDFCNIFTY,HDFCAMC-HDFCNIFTY,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
IDFNIFTYET.NS,XNSE:IDFNIFTYET,BANDHANAMC-IDFNIFTYET,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
IVZINNIFTY.NS,XNSE:IVZINNIFTY,InvescoMF-NiftyETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
LOWVOLIETF.NS,XNSE:LOWVOLIETF,ICICIPruNiftyLowvol30,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MON100.NS,XNSE:MON100,MotilalOsNASDAQ100ETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,United States,Broad Market & Core Indices; Equity; Plain; United States,0,0.0,,,,,Yahoo ETF Top Holdings
MONIFTY100.NS,XNSE:MONIFTY100,MOTILALAMC - MONIFTY100,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MONIFTY500.NS,XNSE:MONIFTY500,MOTILALAMC-MONIFTY500,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MSCI360.NS,XNSE:MSCI360,360ONEAMC - MSCI360,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MSCIADD.NS,XNSE:MSCIADD,DSPAMC - MSCIADD,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
MSCIINDIA.NS,XNSE:MSCIINDIA,KOTAKMAMC - MSCIINDIA,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
NIF100BEES.NS,XNSE:NIF100BEES,NIPINDETFNIFTY100,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
NIF100IETF.NS,XNSE:NIF100IETF,ICICIPruNifty100ETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
NIFTY1.NS,XNSE:NIFTY1,KotakNiftyETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
NIFTY100EW.NS,XNSE:NIFTY100EW,KOTAKMAMC - NIFTY100EW,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
NIFTYADD.NS,XNSE:NIFTYADD,DSPAMC - DSPNIFTY,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
NIFTYAXIS.NS,XNSE:NIFTYAXIS,AXISAMC-NIFTYAXIS,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
NIFTYBEES.NS,XNSE:NIFTYBEES,NIPINDETFNIFTYBEES,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
NIFTYBETA.NS,XNSE:NIFTYBETA,UTIAMC-NIFTYBETA,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
NIFTYBETF.NS,XNSE:NIFTYBETF,BFAM-NIFTYBETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
NIFTYCASE.NS,XNSE:NIFTYCASE,ZERODHAAMC - NIFTYCASE,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
NIFTYETF.NS,XNSE:NIFTYETF,MIRAEAMC-MAN50ETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
NIFTYIETF.NS,XNSE:NIFTYIETF,ICICIPruNiftyETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
NIFTYQLITY.NS,XNSE:NIFTYQLITY,BIRLASLAMC-NIFTYQLITY,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SETFNIF50.NS,XNSE:SETFNIF50,SBI-ETFNifty50,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
SETFNN50.NS,XNSE:SETFNN50,SBI-ETFNiftyNext50,NSE,ETF,Y,N,,,ETF,Equity,Plain,Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
GSEC5IETF.NS,XNSE:GSEC5IETF,ICICIPRAMC-ICICI5GSEC,NSE,ETF,Y,N,,,ETF,Equity,Plain,Digital Infrastructure,India,Digital Infrastructure; Equity; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
DIVIDEND.NS,XNSE:DIVIDEND,MIRAEAMC - DIVIDEND,NSE,ETF,Y,N,,,ETF,Equity,Dividend/Income,Dividend & Income,India,Dividend & Income; Dividend/Income; Equity; India,0,0.0,,,,,Yahoo ETF Top Holdings
HDFCGROWTH.NS,XNSE:HDFCGROWTH,HDFCAMC-HDFCGROWTH,NSE,ETF,Y,N,,,ETF,Equity,Factor,Growth & Momentum,India,Equity; Factor; Growth & Momentum; India,0,0.0,,,,,Yahoo ETF Top Holdings
MOMENTUM.NS,XNSE:MOMENTUM,BIRLASLAMC-MOMENTUM,NSE,ETF,Y,N,,,ETF,Equity,Factor,Growth & Momentum,India,Equity; Factor; Growth & Momentum; India,0,0.0,,,,,Yahoo ETF Top Holdings
MOMENTUM30.NS,XNSE:MOMENTUM30,KOTAKMAMC - MOMENTUM30,NSE,ETF,Y,N,,,ETF,Equity,Factor,Growth & Momentum,India,Equity; Factor; Growth & Momentum; India,0,0.0,,,,,Yahoo ETF Top Holdings
MOMENTUM50.NS,XNSE:MOMENTUM50,MOTILALAMC - MOMENTUM50,NSE,ETF,Y,N,,,ETF,Equity,Factor,Growth & Momentum,India,Equity; Factor; Growth & Momentum; India,0,0.0,,,,,Yahoo ETF Top Holdings
MOMOMENTUM.NS,XNSE:MOMOMENTUM,MOTILALAMC-MOMOMENTUM,NSE,ETF,Y,N,,,ETF,Equity,Factor,Growth & Momentum,India,Equity; Factor; Growth & Momentum; India,0,0.0,,,,,Yahoo ETF Top Holdings
HEALTHCARE.NS,XNSE:HEALTHCARE,MIRAEAMC - HEALTHCARE,NSE,ETF,Y,N,,,ETF,Equity,Plain,Healthcare Broad,India,Equity; Healthcare Broad; India; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
INTERNET.NS,XNSE:INTERNET,MIRAEAMC - INTERNET,NSE,ETF,Y,N,,,ETF,Equity,Plain,Internet & E-Commerce,India,Equity; India; Internet & E-Commerce; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
CHEMICAL.NS,XNSE:CHEMICAL,KOTAKMAMC - CHEMICAL,NSE,ETF,Y,N,,,ETF,Equity,Plain,Materials & Chemicals,India,Equity; India; Materials & Chemicals; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
PSUBANK.NS,XNSE:PSUBANK,KotakMahindraMutualFun,NSE,ETF,Y,N,,,ETF,Equity,Plain,Memory & Storage; Banking,India,Banking; Equity; India; Memory & Storage; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
PHARMABEES.NS,XNSE:PHARMABEES,NIPPONAMC-NETFPHARMA,NSE,ETF,Y,N,,,ETF,Equity,Plain,Pharmaceuticals,India,Equity; India; Pharmaceuticals; Plain,0,0.0,,,,,Yahoo ETF Top Holdings
QGOLDHALF.NS,XNSE:QGOLDHALF,QuantumGoldFund-Exchan,NSE,ETF,Y,N,,,ETF,Equity,Plain,Quantum Computing,India,Equity; India; Plain; Quantum Computing,0,0.0,,,,,Yahoo ETF Top Holdings
QNIFTY.NS,XNSE:QNIFTY,QuantumNiftyETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Quantum Computing; Broad Market & Core Indices,India,Broad Market & Core Indices; Equity; India; Plain; Quantum Computing,0,0.0,,,,,Yahoo ETF Top Holdings
ENERGY.NS,XNSE:ENERGY,MIRAEAMC - ENERGY,NSE,ETF,Y,N,,,ETF,Equity,Plain,Traditional Energy,India,Equity; India; Plain; Traditional Energy,0,0.0,,,,,Yahoo ETF Top Holdings
MOENERGY.NS,XNSE:MOENERGY,MOTILALAMC - MOENERGY,NSE,ETF,Y,N,,,ETF,Equity,Plain,Traditional Energy,India,Equity; India; Plain; Traditional Energy,0,0.0,,,,,Yahoo ETF Top Holdings
OILIETF.NS,XNSE:OILIETF,ICICIPRAMC - OILIETF,NSE,ETF,Y,N,,,ETF,Equity,Plain,Traditional Energy,India,Equity; India; Plain; Traditional Energy,0,0.0,,,,,Yahoo ETF Top Holdings
HDFCVALUE.NS,XNSE:HDFCVALUE,HDFCAMC-HDFCVALUE,NSE,ETF,Y,N,,,ETF,Equity,Factor,Value & Quality,India,Equity; Factor; India; Value & Quality,0,0.0,,,,,Yahoo ETF Top Holdings
MOVALUE.NS,XNSE:MOVALUE,MOTILALAMC-MOVALUE,NSE,ETF,Y,N,,,ETF,Equity,Factor,Value & Quality,India,Equity; Factor; India; Value & Quality,0,0.0,,,,,Yahoo ETF Top Holdings
VALUE.NS,XNSE:VALUE,MIRAEAMC - VALUE,NSE,ETF,Y,N,,,ETF,Equity,Factor,Value & Quality,India,Equity; Factor; India; Value & Quality,0,0.0,,,,,Yahoo ETF Top Holdings
VALUEAXIS.NS,XNSE:VALUEAXIS,AXISAMC-VALUEAXIS,NSE,ETF,Y,N,,,ETF,Equity,Factor,Value & Quality,India,Equity; Factor; India; Value & Quality,0,0.0,,,,,Yahoo ETF Top Holdings
