Ticker,Symbol,ETF Name,Last Price,Change %,Volume,Average Volume 30D,AUM,Expense Ratio %,MTD %,1M %,3M %,6M %,YTD %,1Y %,Theme Option,Exchange,Type,Type Specs,Subtype
NASDAQ:EMXF,EMXF,iShares ESG Advanced MSCI EM ETF,58.15,-1.1395725625336908,1023,7090.366666666667,162431418.8,0.16,,7.93503480278422,19.380004105933068,24.1460290350128,23.01671250264437,42.734413352970044,Emerging markets,NASDAQ,fund,['etf'],etf
AMEX:MFEM,MFEM,PIMCO RAFI Dynamic Multi-Factor Emerging Markets Equity ETF,30.175,-1.292116454039907,7712,10830.066666666668,162366400.0,0.5,,8.192900681247758,18.752459661550574,30.51470588235294,28.67803837953092,50.72427572427573,Emerging markets,AMEX,fund,['etf'],etf
NASDAQ:IMOM,IMOM,Alpha Architect International Quantitative Momentum ETF,44.9493,-0.537041954328198,7613,16753.733333333334,161549640.0,0.38,,2.0878946173063815,4.874708352776485,18.568451595885,17.76080691642651,38.989795918367335,Developed markets,NASDAQ,fund,['etf'],etf
CBOE:YDEC,YDEC,FT Vest International Equity Moderate Buffer ETF - December,27.34,-0.2917578409919834,12471,10636.833333333334,158641654.704,0.9,,1.4471243042671635,2.4737631184407802,4.952015355086369,3.7965072133637054,10.598705501618127,Developed markets,CBOE,fund,['etf'],etf
NYSE:STXE,STXE,Strive Emerging Markets Ex-China ETF,52.66,-0.9219190968955824,15158,8795.433333333332,157210800.0,0.32,,13.810244218716216,28.53307298022943,49.30535866175217,43.72270742358077,79.17659067710103,Emerging markets,NYSE,fund,['etf'],etf
NASDAQ:RFDI,RFDI,First Trust RiverFront Dynamic Developed International ETF,86.4379,-0.5260371712986903,1314,3314.366666666667,156709646.236,0.8300000000000001,,1.4694885667966993,2.877767198286126,8.603970348033666,6.332759256981169,19.9089147313706,Developed markets,NASDAQ,fund,['etf'],etf
AMEX:EJAN,EJAN,Innovator Emerging Markets Power Buffer ETF January,35.96,-0.36021058464949446,4037,10669.966666666667,156565635.0,0.89,,0.5030743432084955,5.023364485981305,7.08755211435379,5.300146412884341,15.775917578879596,Emerging markets,AMEX,fund,['etf'],etf
CBOE:YMAR,YMAR,FT Vest International Equity Moderate Buffer ETF - March,28.43,-0.35050823694357314,938,31396.6,152154056.88,0.9,,0.7084661707403446,3.194192377495459,6.639159789947485,4.791743457427205,13.221823974512146,Developed markets,CBOE,fund,['etf'],etf
AMEX:EFFE,EFFE,Harbor Osmosis Emerging Markets Resource Efficient ETF,30.0499,0.5713004364240009,10071,468.43333333333334,151472250.0,0.6900000000000001,,17.907478615710588,26.154072208228378,21.903815338431272,27.7653531522645,39.75917623202426,Emerging markets,AMEX,fund,['etf'],etf
AMEX:DXIV,DXIV,Dimensional International Vector Equity ETF,71.98,-0.5943897561676108,7363,7863.366666666667,151085199.888,0.3,,2.2297969038488956,3.9122275155189956,12.671206073413174,9.943653495728586,26.435974003161785,Developed markets,AMEX,fund,['etf'],etf
NASDAQ:DGRE,DGRE,WisdomTree Emerging Markets Quality Dividend Growth Fund,40.91,-1.2312892322549616,7462,9355.566666666668,148477300.0,0.32,,6.873220303560681,19.72490488732805,34.05423117883181,28.445839874411288,54.6586621704383,Emerging markets,NASDAQ,fund,['etf'],etf
CBOE:GSEE,GSEE,Goldman Sachs MarketBeta Emerging Markets Equity ETF,71.625,-1.512276417398194,688,4020.633333333333,146288000.0,0.36,,7.6420198376916035,18.525566771471123,25.262329485834208,25.63585335905982,50.23093089691799,Emerging markets,CBOE,fund,['etf'],etf
AMEX:KNRG,KNRG,Simplify Kayne Anderson Energy and Infrastructure Credit ETF,25.76,-0.11632415664985492,6690,15961.266666666666,145600525.77,0.76,,0.0,-0.8468052347959926,-0.77041602465331,-0.3866976024748564,2.1820792625119516,Developed markets,AMEX,fund,['etf'],etf
AMEX:EFFI,EFFI,Harbor Osmosis International Resource Efficient ETF,25.6303,0.2295515337327277,97,618.1,144131500.0,0.55,,3.389673255344894,3.8332367799514566,3.4226316575269995,5.472315384457105,14.30463635228428,Developed markets,AMEX,fund,['etf'],etf
AMEX:FEMR,FEMR,Fidelity Enhanced Emerging Markets ETF,43.475,-1.0132058287795997,74897,40675.6,141780490.5,0.38,,10.398679532757741,22.499295576218653,35.816932208684804,30.79121540312876,60.27649769585254,Emerging markets,AMEX,fund,['etf'],etf
AMEX:EJUL,EJUL,Innovator Emerging Markets Power Buffer ETF July,31.08,-0.03216468317787573,3740,7864.7,139663350.0,0.89,,0.5988023952095767,3.3244680851063833,5.5426890973179574,4.329961967230723,19.35568208316065,Emerging markets,AMEX,fund,['etf'],etf
NASDAQ:RINT,RINT,Russell Investments International Developed Equity ETF,31.6891,-0.6552114389258283,8366,14963.666666666666,137725371.593436,0.49,,3.255457803844896,5.806677796327214,9.65086505190312,7.932901907356949,20.904616558565426,Developed markets,NASDAQ,fund,['etf'],etf
AMEX:KEMX,KEMX,KraneShares MSCI Emerging Markets ex China Index ETF,52.645,-1.506080449017773,7034,13405.933333333332,136083755.543992,0.24,,12.010638297872347,26.065613026819936,41.63303739574926,38.978352692713834,74.20582395764396,Emerging markets,AMEX,fund,['etf'],etf
AMEX:NEMD,NEMD,Neuberger Emerging Markets Debt Hard Currency ETF,52.9899,-0.3480959097320141,2838,10361.4,135715811.2346,0.6,,0.5520028843052062,-0.13211458725971278,1.1643757159221002,1.34431120546216,5.958608278344332,Emerging markets,AMEX,fund,['etf'],etf
AMEX:ELD,ELD,WisdomTree Emerging Markets Local Debt Fund,28.7599,-0.17389795209996695,7385,51676.36666666667,134960500.0,0.55,,0.27859135285913017,-0.8962784286698874,-0.9304168101963586,-1.9103001364256549,4.2025362318840465,Emerging markets,AMEX,fund,['etf'],etf
AMEX:BKCI,BKCI,BNY Mellon Concentrated International ETF,53.525,-0.0647875174804953,1408,5455.2,133957553.583,0.65,,3.330115830115833,3.7507268850552338,3.270306772139688,2.7154097102283616,5.9271719770433355,Developed markets,AMEX,fund,['etf'],etf
AMEX:OAEM,OAEM,OneAscent Emerging Markets ETF,49.62,-1.5323800111922183,6161,54328.066666666666,133434000.0,1.25,,7.193778353856121,19.681620839363234,40.486976217440535,32.780305057532786,60.426770126091164,Emerging markets,AMEX,fund,['etf'],etf
AMEX:CRTC,CRTC,Xtrackers US National Critical Technologies ETF,39.7,-1.1276922157358797,6841,8924.433333333332,131012590.065,0.35000000000000003,,4.735523018071499,6.691749529696323,7.181425485961133,7.4134199134199195,22.79996288162332,Developed markets,AMEX,fund,['etf'],etf
NASDAQ:BUFI,BUFI,AB International Buffer ETF,42.15,-0.1303163132330286,102,7605.733333333334,128151806.4648,0.6900000000000001,,1.9347037484885057,3.270856302829844,6.520090978013642,4.699687018729186,12.821199143468949,Developed markets,NASDAQ,fund,['etf'],etf
CBOE:YJUN,YJUN,FT Vest International Equity Moderate Buffer ETF - June,26.86,0.09316191540897552,1155,18851.866666666665,127423553.652,0.9,,1.5117157974300777,3.069838833461246,5.9148264984227135,4.472967716841691,10.353327855382085,Developed markets,CBOE,fund,['etf'],etf
AMEX:FTHF,FTHF,First Trust Emerging Markets Human Flourishing ETF,50.19,-1.3064749559526818,3355,11425.7,126737649.402,0.75,,14.877546349279012,30.890598513495892,55.38699690402477,48.27178729689806,100.59470995899376,Emerging markets,AMEX,fund,['etf'],etf
CBOE:YSEP,YSEP,FT Vest International Equity Buffer ETF - September,27.28,-0.33538167018610104,6927,13213.866666666667,124301504.638,0.9,,1.4503532911863166,3.0016990749480903,5.777433113609934,4.126111683652046,14.046345960092138,Developed markets,CBOE,fund,['etf'],etf
AMEX:AVEE,AVEE,Avantis Emerging Markets Small Cap Equity ETF,70.99,-1.2656467315716422,3138,7271.933333333333,122150950.0,0.42,,0.1269393511988564,11.234722657474137,11.760075566750617,12.718323277230864,23.722515789913967,Emerging markets,AMEX,fund,['etf'],etf
AMEX:ROAM,ROAM,Hartford Multifactor Emerging Markets ETF,36.965,-1.5579227696404627,7384,31169.966666666667,121846400.0,0.44,,7.73826872631886,18.0613222612584,25.17778530308162,25.09306260575297,46.97813121272368,Emerging markets,AMEX,fund,['etf'],etf
CBOE:TRIO,TRIO,MC Trio Equity Buffered ETF,64.5,-0.05826061086869923,271,1039.2666666666667,118710176.0,0.7000000000000001,,1.6004032512129012,4.857588763168161,-2.682786621825301,5.547373588610703,5.5197460982233455,Developed markets,CBOE,fund,['etf'],etf
AMEX:UDN,UDN,Invesco DB USD Index Bearish ETF,18.13,-0.32985156679495475,25990,141358.86666666667,118287727.92,0.78,,-1.0911074740861937,0.0,-2.6315789473684315,-0.5485463521667658,-1.8408229561450995,Developed markets,AMEX,fund,['etf'],etf
CBOE:BUFY,BUFY,FT Vest Laddered International Moderate Buffer ETF,23.24,-0.3003003003003016,13874,41131.76666666667,116375046.55,1.0,,1.087429317094389,2.740937223695833,5.444646098003627,4.07523510971787,11.462829736211017,Developed markets,CBOE,fund,['etf'],etf
AMEX:INDS,INDS,Pacer Industrial Real Estate ETF,39.2716,0.4715086485891846,6001,9083.633333333333,111178500.0,0.49,,-0.5278622087132662,-1.7227227227227264,3.7558784676353976,6.455950121984274,5.4837496642492685,Developed markets,AMEX,fund,['etf'],etf
CBOE:ESGG,ESGG,FlexShares STOXX Global ESG Select Index Fund,236.2372,0.9458443738817952,443,1069.9666666666667,111122018.9406,0.42,,7.944802376056663,13.091675044281688,16.14437786504989,14.61210010338693,31.895036569705756,Developed markets,CBOE,fund,['etf'],etf
AMEX:EOCT,EOCT,Innovator Emerging Markets Power Buffer ETF - October,34.105,-0.20132382117295436,3242,9950.433333333332,109828342.5,0.89,,1.1717591219222665,5.949052500776636,8.787878787878773,6.912225705329148,25.57069219440352,Emerging markets,AMEX,fund,['etf'],etf
AMEX:TLCI,TLCI,Touchstone International Equity ETF,26.09,-0.04712228424315005,621,2771.633333333333,107208750.0,0.37,,2.8379976350019662,0.0,-0.09573042312846479,-0.8738601823708223,0.115118956254801,Developed markets,AMEX,fund,['etf'],etf
AMEX:DBEM,DBEM,Xtrackers MSCI Emerging Markets Hedged Equity ETF,41.97,-0.9613614804117351,3674,7697.766666666666,105123791.225,0.66,,9.926663174436875,22.218986604542792,31.115276476101222,29.49706880592411,59.82482863670981,Emerging markets,AMEX,fund,['etf'],etf
NASDAQ:REMG,REMG,Russell Investments Emerging Markets Equity ETF,38.0188,-1.7617297923029684,4178,9620.833333333334,104423363.638308,0.64,,8.620798025221855,19.181191222570533,28.615696887686063,26.434319920186226,56.00656544932293,Emerging markets,NASDAQ,fund,['etf'],etf
AMEX:IBUF,IBUF,Innovator International Developed 10 Buffer ETF - Quarterly,30.86,-0.17855294482972536,5403,22523.4,104185912.5,0.85,,1.6134343101745092,4.304327987426693,6.880011082826812,5.5403556771545865,12.055192447349311,Developed markets,AMEX,fund,['etf'],etf
AMEX:ARB,ARB,AltShares Merger Arbitrage ETF,29.575,0.0703791677663334,9127,15263.1,103173719.87692,0.76,,0.2882332994235363,1.1111111111111087,1.7487365266782897,2.0584226236692684,4.579207920792073,Developed markets,AMEX,fund,['etf'],etf
AMEX:EAPR,EAPR,Innovator Emerging Markets Power Buffer ETF April,33.015,-0.6485006244263514,5676,13500.633333333333,101659500.0,0.89,,1.3662879950875046,10.031661389768377,11.499493414387036,10.673460494116862,21.6694306246545,Emerging markets,AMEX,fund,['etf'],etf
NASDAQ:HERD,HERD,Pacer Cash Cows Fund of Funds ETF,48.73,-0.44394685713001864,1051,5738.6,100540610.0,0.74,,2.762547448334026,4.750644883920881,9.29611329294633,12.126092959042786,25.94985784440424,Developed markets,NASDAQ,fund,['etf'],etf
NASDAQ:WCBR,WCBR,WisdomTree Cybersecurity Fund,35.3,-3.934860759975948,18800,32437.366666666665,99580390.0,0.45,,32.308845577211386,41.36964357228673,19.78282999660671,25.71225071225071,13.760876571060251,Developed markets,NASDAQ,fund,['etf'],etf
NASDAQ:EMCB,EMCB,WisdomTree Emerging Markets Corporate Bond Fund,66.5,0.27897157505843667,3490,4958.333333333333,99357000.0,0.61,,0.10537407797680742,-1.1887072808320909,-0.38945476333134377,-0.23254069462156046,1.5887564925145223,Emerging markets,NASDAQ,fund,['etf'],etf
AMEX:BCIL,BCIL,Bancreek International Large Cap ETF,29.75,-0.8904864861263297,2480,3660.8,93618300.0,0.8,,0.30343897505057266,9.505440303891401,6.363961387200576,5.985037406483789,-2.1059559065482083,Developed markets,AMEX,fund,['etf'],etf
AMEX:ISEP,ISEP,Innovator International Developed Power Buffer ETF September,34.28,-0.15640609663391708,6312,30402.333333333332,92598660.0,0.85,,1.5854200622314527,3.3775633293124385,6.55890581286913,4.799755426475085,12.651988169569508,Developed markets,AMEX,fund,['etf'],etf
AMEX:BKEM,BKEM,BNY Mellon Emerging Markets Equity ETF,97.7,-0.7576750276039853,819,1736.4,91114500.0,0.11,,8.015358744766447,20.142646335464843,31.768831343988147,27.279833246482543,54.5152617428436,Emerging markets,AMEX,fund,['etf'],etf
CBOE:EMTL,EMTL,State Street DoubleLine Emerging Markets Fixed Income ETF,42.76,-0.13988822953813287,3020,9049.766666666666,89655774.6,0.65,,-0.0817852552868412,-0.6274692075296378,-1.4914507664591858,-1.3154858066005084,0.49353701527614774,Emerging markets,CBOE,fund,['etf'],etf
AMEX:IMAR,IMAR,Innovator International Developed Power Buffer ETF March,30.2401,-0.4277247283503432,24299,280730.13333333336,86386065.0,0.85,,1.3068676716917933,2.5609632016279544,2.4046732136810043,0.9376084808673215,8.757777378169402,Developed markets,AMEX,fund,['etf'],etf
CBOE:WLDR,WLDR,Simplify Affinity World Leaders Equity ETF,46.155,-0.8421595376715919,4794,10502.166666666666,86062000.0,0.67,,11.00288600288601,20.273615635179155,22.981614708233412,28.208333333333336,44.627128044596105,Developed markets,CBOE,fund,['etf'],etf
NASDAQ:IFGL,IFGL,iShares International Developed Real Estate ETF,22.48,-1.127707112823487,6188,9710.133333333333,84534425.4,0.48,,-4.2997020008514175,-7.679671457905548,-2.303346371142986,-3.103448275862064,2.042669087607804,Developed markets,NASDAQ,fund,['etf'],etf
NASDAQ:RFEM,RFEM,First Trust RiverFront Dynamic Emerging Markets ETF,96.09,-1.5855490838105117,803,3182.633333333333,81799092.468,0.99,,3.261512009026916,14.99521302058401,20.94398993077407,19.58929682638458,42.28072643276499,Emerging markets,NASDAQ,fund,['etf'],etf
AMEX:QUIZ,QUIZ,Zacks Quality International ETF,29.06,-0.6835269993164828,4997,23615.066666666666,81648009.0987805,0.55,,0.9378256339006585,4.532374100719418,11.043179212839117,8.513816280806564,15.94919940788502,Developed markets,AMEX,fund,['etf'],etf
AMEX:BKF,BKF,iShares MSCI BIC ETF,40.32,-1.7694652136733442,2663,12436.0,80992212.0,0.72,,-3.9885700678652154,-3.193277310924366,-9.778473931528302,-9.596412556053814,0.07446016381236321,Emerging markets,AMEX,fund,['etf'],etf
NASDAQ:AGNG,AGNG,Global X Aging Population ETF,34.1999,0.47889202600705905,6587,12252.9,80252483.073253,0.5,,-2.2021732913926204,-7.542849418761833,-5.551228942281141,-5.237184815738442,9.055803571428571,Developed markets,NASDAQ,fund,['etf'],etf
AMEX:INEQ,INEQ,Columbia International Equity Income ETF,39.8275,-0.9500242480010891,6392,16042.166666666666,79733800.0,0.45,,0.5998989643849385,1.0337392186707226,1.476508357113746,6.633199464524763,14.51265094882116,Developed markets,AMEX,fund,['etf'],etf
AMEX:XC,XC,WisdomTree True Emerging Markets Fund,31.29,-1.31392202254421,1385,20900.966666666667,79342500.0,0.32,,-2.475057738880007,-3.9594843462246754,-12.752519971558833,-4.194733619105933,-2.9466501240694876,Emerging markets,AMEX,fund,['etf'],etf
AMEX:FEDM,FEDM,FlexShares ESG & Climate Developed Markets ex-US Core Index Fund,63.0466,0.5848755583918288,1307,1831.8333333333333,76758377.5,0.12,,2.199059815205058,3.541796682542285,7.551347662913683,5.942866745084859,12.928857252376016,Developed markets,AMEX,fund,['etf'],etf
AMEX:RWEM,RWEM,Rayliant Wilshire NxtGen Emerging Markets Equity ETF,37.14,-0.5366841276472719,3496,38333.9,72622053.28,0.52,,8.437956204379564,18.506700701978307,32.406417112299465,23.42971086739781,51.55719509010186,Emerging markets,AMEX,fund,['etf'],etf
AMEX:IMAY,IMAY,Innovator International Developed Power Buffer ETF - May,31.55,-0.28129839754732655,2557,80190.26666666666,72579260.0,0.85,,1.3166345536287738,4.2802842505371075,7.117999558626319,5.3774215096860365,13.163558106169303,Developed markets,AMEX,fund,['etf'],etf
AMEX:EASG,EASG,Xtrackers MSCI EAFE Selection Equity ETF,38.35,0.016430339273474082,436,2286.766666666667,68596238.109,0.14,,4.127070323106172,5.531095211887721,11.5798661623509,7.754987355998869,15.09603841536615,Developed markets,AMEX,fund,['etf'],etf
AMEX:IFLR,IFLR,Innovator International Developed Managed Floor ETF,52.79,-0.5677002301691065,2885,7433.433333333333,68436290.0,0.89,,3.1659175298026137,2.167602090187725,6.174577634754626,3.9173228346456734,7.756685037762803,Developed markets,AMEX,fund,['etf'],etf
AMEX:EMC,EMC,Global X Emerging Markets Great Consumer ETF,38.4817,-1.694720412005597,3545,5306.933333333333,68004216.0549731,0.65,,9.323011363636345,19.843350981002796,30.269803656059572,22.125357029514422,38.92310469314078,Emerging markets,AMEX,fund,['etf'],etf
AMEX:IFEB,IFEB,Innovator International Developed Power Buffer ETF February,31.08,-0.2887391722810504,7394,32246.466666666667,66662470.0,0.85,,1.4691478942213494,2.5742574257425663,3.7788455438205126,2.4390243902438975,10.251471261187428,Developed markets,AMEX,fund,['etf'],etf
NASDAQ:WIMA,WIMA,WisdomTree International Adaptive Moving Average Fund,42.22,-0.6143923165650591,1197,2266.9666666666667,66170800.9935,0.42,,3.2526290046466086,7.566878980891717,7.566878980891717,7.566878980891717,7.566878980891717,Developed markets,NASDAQ,fund,['etf'],etf
AMEX:EMM,EMM,Global X Emerging Markets ex-China ETF,45.3201,-1.606382978723417,6582,12700.133333333333,64447404.0715016,0.66,,8.447236180904516,21.534191472244565,36.960108794197616,31.096615562626543,61.42223646951967,Emerging markets,AMEX,fund,['etf'],etf
AMEX:JPMB,JPMB,JPMorgan USD Emerging Markets Sovereign Bond ETF,39.9936,-0.46985745002787416,1070,7090.1,63888000.0,0.39,,0.1843687374749474,-0.5876211782251956,-1.3721331689272416,-1.0059405940594006,5.135646687697165,Emerging markets,AMEX,fund,['etf'],etf
AMEX:AIVI,AIVI,WisdomTree International AI Enhanced Value Fund,56.94,-0.43017521771063233,1484,1238.1666666666667,63847300.0,0.58,,1.8604651162790682,3.6309036309036262,11.617075413075307,8.98129097085984,18.232124502953717,Developed markets,AMEX,fund,['etf'],etf
AMEX:TRND,TRND,Pacer Trendpilot Fund of Funds ETF,37.02,-0.526655202063623,2906,6053.933333333333,62954910.0,0.77,,4.8428207306712,8.2139725226542,7.273254129237917,9.656398104265419,19.419354838709687,Developed markets,AMEX,fund,['etf'],etf
AMEX:DIEM,DIEM,Franklin Emerging Market Core Dividend Tilt Index ETF,44.522,-1.4367625246286355,2204,12666.766666666666,61961200.0,0.19,,11.38854140605454,22.83625327631398,32.66388557806911,30.21936238666277,55.88935574229692,Emerging markets,AMEX,fund,['etf'],etf
CBOE:EFAD,EFAD,ProShares MSCI EAFE Dividend Growers ETF,42.871,-0.2909566216470708,6703,3657.4333333333334,61309534.0,0.5,,1.0393589441433007,1.7226242733420312,1.4938446969696975,2.7465548232474553,1.2039375840985933,Developed markets,CBOE,fund,['etf'],etf
AMEX:IJUN,IJUN,Innovator International Developed Power Buffer ETF June,30.99,-0.3376748673420178,34506,55563.066666666666,61179377.5,0.85,,1.9743336623889367,4.5370214201382995,7.454923717059635,5.623721881390588,12.896174863387975,Developed markets,AMEX,fund,['etf'],etf
AMEX:EMCR,EMCR,Xtrackers Emerging Markets Carbon Reduction and Climate Improvers ETF,45.46,-1.5729704567351965,1166,1781.1,58901745.309,0.15,,7.167694102947941,17.407024793388437,23.532608695652186,20.36262351333892,46.173633440514465,Emerging markets,AMEX,fund,['etf'],etf
AMEX:NTSE,NTSE,WisdomTree Emerging Markets Efficient Core Fund,49.64,-1.293092306070955,1502,4082.0,57866400.0,0.32,,10.127565169162501,21.014139444173566,32.727272727272734,28.10322580645161,58.54359629511339,Emerging markets,AMEX,fund,['etf'],etf
AMEX:MEM,MEM,Matthews Emerging Markets Equity Active ETF,45.81,-1.6906377554305079,2561,2666.766666666667,57188800.0,0.79,,6.189151599443676,18.52522639068565,24.027355869978393,24.1127065835817,48.83040935672514,Emerging markets,AMEX,fund,['etf'],etf
AMEX:XIDV,XIDV,Franklin International Dividend Booster Index ETF,37.74,-1.1801302411319972,785,15278.9,57109500.0,0.19,,1.2070292492068873,5.267268406430967,13.290806754221395,9.830626855247075,22.294232015554122,Developed markets,AMEX,fund,['etf'],etf
NASDAQ:EMEM,EMEM,Sophus Capital Emerging Market ETF,26.9413,-1.835664654164138,6857,,56693910.0,0.65,,7.335856573705167,7.335856573705167,7.335856573705167,7.335856573705167,7.335856573705167,Emerging markets,NASDAQ,fund,['etf'],etf
AMEX:DEEF,DEEF,Xtrackers FTSE Developed ex US Multifactor ETF,39.59,0.07583417593529103,398,878.1333333333333,55605239.718,0.24,,1.48679825685723,1.2273075939657478,12.089467723669319,9.819694868238576,19.462884731442372,Developed markets,AMEX,fund,['etf'],etf
AMEX:INOV,INOV,Innovator International Developed Power Buffer ETF November,36.455,-0.2053107035313519,266,3501.9666666666667,53699587.5,0.85,,1.9121634843867867,3.3794341425788206,7.157554379776587,5.224419108096392,14.693186680425855,Developed markets,AMEX,fund,['etf'],etf
AMEX:QEMM,QEMM,State Street SPDR MSCI Emerging Markets StrategicFactors ETF,81.29,-1.1457798769824956,2515,4936.066666666667,52870864.8,0.3,,4.445586534755246,16.99769717904433,22.90595706078017,21.237882177479506,35.61895228561897,Emerging markets,AMEX,fund,['etf'],etf
AMEX:QLVD,QLVD,FlexShares Developed Markets ex-US Quality Low Volatility Index Fund,32.8328,0.13052759987801074,74,645.4,52518752.8242,0.12,,-1.2306757435646043,-3.4329411764705915,4.164313678212702,3.342041484372535,5.031349968010228,Developed markets,AMEX,fund,['etf'],etf
AMEX:EET,EET,ProShares Ultra MSCI Emerging Markets,125.0,-1.5486786651261033,700,13799.9,52296090.0,0.9500000000000001,,16.539250419541297,40.181675451385,56.42597922662996,48.491328106438566,117.84593935169048,Emerging markets,AMEX,fund,['etf'],etf
NYSE:TBLU,TBLU,Tortoise Global Water ETF,49.87,0.6052047609441137,276,2082.733333333333,52104936.0,0.4,,-3.0520995334370147,-8.64627221102767,-5.458819514876919,-2.607167268821406,-2.5405511041626037,Developed markets,NYSE,fund,['etf'],etf
NASDAQ:FDIQ,FDIQ,Invesco Bloomberg Financial Data Providers ETF,67.7,-0.5362521119518033,515,4310.0,51495660.0,0.35000000000000003,,-5.168791147219495,-8.8092672413793,9.04493069928888,9.99187652315192,21.109123434704838,Developed markets,NASDAQ,fund,['etf'],etf
AMEX:MEMX,MEMX,Matthews Emerging Markets ex China Active ETF,49.81,-0.9367355462301795,827,2304.366666666667,50436960.0,0.79,,10.150375939849631,19.96628131021194,33.431556388963315,30.120507106862885,62.72459980398563,Emerging markets,AMEX,fund,['etf'],etf
NASDAQ:CEFA,CEFA,Global X S&P Catholic Values Developed ex-U.S. ETF,39.9749,-0.3698599068371802,1716,6862.366666666667,50034219.10168,0.35000000000000003,,4.155549765502855,5.641913319238886,7.3439849624060045,6.713561131873991,17.400587371512486,Developed markets,NASDAQ,fund,['etf'],etf
AMEX:TEMD,TEMD,Templeton Emerging Markets Debt ETF,25.01,0.20032051282051566,377,622.3333333333334,49854000.0,0.45,,0.7249295207410523,-0.8719778042013431,-0.9504950495049443,-0.9504950495049443,-0.9504950495049443,Emerging markets,AMEX,fund,['etf'],etf
NASDAQ:EFAS,EFAS,Global X MSCI SuperDividend EAFE ETF,21.415,-1.2906199585157923,8431,18138.2,47453067.6730812,0.55,,-2.39288969917959,3.254580520732887,13.426906779661017,9.803619955904216,20.308988764044933,Developed markets,NASDAQ,fund,['etf'],etf
AMEX:EMSF,EMSF,Matthews Emerging Markets Sustainable Future Active ETF,41.215,-1.1118469039118584,451,6925.366666666667,46675050.0,0.79,,8.460526315789483,27.87775364567176,37.41081549643263,41.9249311294766,60.12043512043514,Emerging markets,AMEX,fund,['etf'],etf
NASDAQ:EMSC,EMSC,Sophus Capital Emerging Market Small Cap ETF,26.455,-1.5078183172003021,11839,,44517382.0,0.85,,4.647943037974672,4.647943037974672,4.647943037974672,4.647943037974672,4.647943037974672,Emerging markets,NASDAQ,fund,['etf'],etf
AMEX:KNO,KNO,AXS Knowledge Leaders ETF,63.9724,0.8075966082518297,2446,607.2666666666667,44457832.8199984,0.78,,14.79832537473598,15.519311785705895,25.109566992808965,23.42283420055989,35.19103972950127,Developed markets,AMEX,fund,['etf'],etf
AMEX:SDEM,SDEM,Global X MSCI SuperDividend Emerging Markets ETF,32.56,-1.393095093882498,1411,4312.033333333334,44436050.9052203,0.66,,0.12300123001229749,1.3698630136986454,7.529722589167771,7.10526315789475,23.802281368821298,Emerging markets,AMEX,fund,['etf'],etf
CBOE:FFEM,FFEM,Fidelity Fundamental Emerging Markets ETF,44.25,-1.7962955565320369,9229,15039.7,43861743.0,0.6,,8.775811209439528,22.271345675601,33.59700501177465,26.972740315638447,65.15569423242725,Emerging markets,CBOE,fund,['etf'],etf
NASDAQ:NSI,NSI,National Security Emerging Markets Index ETF,39.24,-1.5198666854056546,319,1291.2666666666667,42695300.0,0.75,,2.7494108405341824,10.224719101123597,16.905751441211965,15.039577836411617,41.48290234651053,Emerging markets,NASDAQ,fund,['etf'],etf
CBOE:BEMB,BEMB,iShares J.P. Morgan Broad USD Emerging Markets Bond ETF,53.2117,-0.40838556688296823,1904,1038.3666666666666,42508880.0,0.15,,0.09612382102534235,-0.9646380048390033,-1.2049602028937627,-1.4233049277510124,2.4484020023103636,Emerging markets,CBOE,fund,['etf'],etf
AMEX:KEMQ,KEMQ,KraneShares Emerging Markets Consumer Technology Index ETF,26.3401,-2.9290692060777768,1091,9653.333333333334,42320853.7634771,0.5,,6.986596263200645,14.472403302911768,1.58156575395295,3.701181102362209,30.39653465346535,Emerging markets,AMEX,fund,['etf'],etf
NYSE:BCEM,BCEM,Baron Emerging Markets Select ETF,28.07,-1.7156862745097985,5331,6759.333333333333,42050719.5,0.8,,3.962962962962964,13.185483870967738,13.185483870967738,13.185483870967738,13.185483870967738,Emerging markets,NYSE,fund,['etf'],etf
AMEX:IAUG,IAUG,Innovator International Developed Power Buffer ETF August,29.88,-0.06688963210702199,1444,7087.4,41848380.0,0.85,,1.8578489858530702,3.1055900621117964,5.882728145741126,4.366049598323437,10.793052815804689,Developed markets,AMEX,fund,['etf'],etf
NASDAQ:WRTH,WRTH,Worth Charting Options Income ETF,25.1,0.2196047115192642,19048,,41799265.0,1.02,,0.27966440271674103,0.35985605757696865,0.35985605757696865,0.35985605757696865,0.35985605757696865,Developed markets,NASDAQ,fund,['etf'],etf
AMEX:IDEC,IDEC,Innovator International Developed Power Buffer ETF December,34.184,0.3369612435865689,1827,2177.3333333333335,41696672.5,0.85,,1.7078250520678313,2.80902255639097,6.791627616369883,5.019969278033796,15.132143975804192,Developed markets,AMEX,fund,['etf'],etf
AMEX:GAEM,GAEM,Simplify Gamma Emerging Market Bond ETF,26.79,-0.204879865896814,1932,10672.6,41467176.753,0.76,,-0.18628912071535286,0.8280015054572784,0.41229385307346117,0.6386175807663341,4.826560757537219,Emerging markets,AMEX,fund,['etf'],etf
