Run_ID,Engine_Version,Configuration_ID,Decision_Scope,Ticker,Evaluated_At_UTC,As_Of_Date,First_Price_Date,Bars_Used,Minimum_History_Bars,Data_Status,Foundation_Eligible,Foundation_State,Foundation_Reason,Close,EMA_Period,EMA_Value,MACD_Fast_Period,MACD_Slow_Period,MACD_Signal_Period,MACD_Line,MACD_Signal_Line,MACD_Histogram,Price_Adjustment,D1_Entry_Date,D1_Exit_Date,D1_Return_Pct,D1_Positive,D5_Entry_Date,D5_Exit_Date,D5_Return_Pct,D5_Positive,D8_Entry_Date,D8_Exit_Date,D8_Return_Pct,D8_Positive
V8BASICFOUND_20260712T204114Z_36c2e24,V8_BASIC_FOUNDATION_1,V8_BASIC_FOUNDATION_8_21_5_20260713,FOUNDATION_ONLY_NO_SCORE,NVDA,2026-07-12T20:41:14.256492+00:00,2026-04-08,2023-01-03,818,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_MACD_EARLY_RECOVERY_BELOW_ZERO,"close is above EMA and MACD line is improving above signal, but remains at or below zero",182.0800018310547,200,173.8954079058836,8,21,5,-0.5290969325117203,-1.857270986931335,1.3281740544196148,UNADJUSTED_OHLC,2026-04-09,2026-04-09,1.1383674471551641,True,2026-04-09,2026-04-15,9.365375672166266,True,2026-04-09,2026-04-20,11.119666535370332,True
V8BASICFOUND_20260712T204114Z_36c2e24,V8_BASIC_FOUNDATION_1,V8_BASIC_FOUNDATION_8_21_5_20260713,FOUNDATION_ONLY_NO_SCORE,NVDA,2026-07-12T20:41:14.256492+00:00,2026-04-30,2023-01-03,834,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_MACD_POSITIVE_PULLBACK,"close is above EMA and MACD is positive, but MACD line is at or below signal line",199.57000732421875,200,177.87773368175888,8,21,5,7.47226551305917,8.357313638925412,-0.8850481258662413,UNADJUSTED_OHLC,2026-05-01,2026-05-01,-1.4060025080573357,False,2026-05-01,2026-05-07,5.0775046118265,True,2026-05-01,2026-05-12,9.687996879104578,True
V8BASICFOUND_20260712T204114Z_36c2e24,V8_BASIC_FOUNDATION_1,V8_BASIC_FOUNDATION_8_21_5_20260713,FOUNDATION_ONLY_NO_SCORE,NVDA,2026-07-12T20:41:14.256492+00:00,2026-05-07,2023-01-03,839,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_MACD_POSITIVE_PULLBACK,"close is above EMA and MACD is positive, but MACD line is at or below signal line",211.5,200,179.08458934870035,8,21,5,4.835725627146303,4.9798115005236525,-0.14408587337734957,UNADJUSTED_OHLC,2026-05-08,2026-05-08,1.0186350191897064,True,2026-05-08,2026-05-14,10.660473568980876,True,2026-05-08,2026-05-19,3.55818517321016,True
V8BASICFOUND_20260712T204114Z_36c2e24,V8_BASIC_FOUNDATION_1,V8_BASIC_FOUNDATION_8_21_5_20260713,FOUNDATION_ONLY_NO_SCORE,NVDA,2026-07-12T20:41:14.256492+00:00,2026-06-09,2023-01-03,861,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_MACD_NEGATIVE_WEAKENING,close is above EMA but MACD line is at or below both signal line and zero,208.19000244140625,200,186.74410980310788,8,21,5,-1.1954235071034134,0.3409502708290223,-1.5363737779324356,UNADJUSTED_OHLC,2026-06-10,2026-06-10,-1.9615490145791115,False,2026-06-10,2026-06-16,1.4577171125052413,True,2026-06-10,2026-06-22,2.0642769514725323,True
V8BASICFOUND_20260712T204114Z_36c2e24,V8_BASIC_FOUNDATION_1,V8_BASIC_FOUNDATION_8_21_5_20260713,FOUNDATION_ONLY_NO_SCORE,AAPL,2026-07-12T20:41:14.256492+00:00,2026-04-08,2023-01-03,818,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_MACD_EARLY_RECOVERY_BELOW_ZERO,"close is above EMA and MACD line is improving above signal, but remains at or below zero",258.8999938964844,200,251.43102670475756,8,21,5,-0.04081293521002749,-1.0756792256456285,1.034866290435601,UNADJUSTED_OHLC,2026-04-09,2026-04-09,0.5752858047779918,True,2026-04-09,2026-04-15,2.8687230408421804,True,2026-04-09,2026-04-20,5.424705711570943,True
V8BASICFOUND_20260712T204114Z_36c2e24,V8_BASIC_FOUNDATION_1,V8_BASIC_FOUNDATION_8_21_5_20260713,FOUNDATION_ONLY_NO_SCORE,AAPL,2026-07-12T20:41:14.256492+00:00,2026-04-30,2023-01-03,834,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_MACD_POSITIVE_PULLBACK,"close is above EMA and MACD is positive, but MACD line is at or below signal line",271.3500061035156,200,253.7944376509475,8,21,5,4.018096686869171,4.292378003409693,-0.274281316540522,UNADJUSTED_OHLC,2026-05-01,2026-05-01,0.4590222205101524,True,2026-05-01,2026-05-07,3.0768190276661,True,2026-05-01,2026-05-12,5.716131133446933,True
V8BASICFOUND_20260712T204114Z_36c2e24,V8_BASIC_FOUNDATION_1,V8_BASIC_FOUNDATION_8_21_5_20260713,FOUNDATION_ONLY_NO_SCORE,AAPL,2026-07-12T20:41:14.256492+00:00,2026-05-07,2023-01-03,839,300,DATA_VALID,True,FOUNDATION_ELIGIBLE_BULLISH_POSITIVE_MACD,close is above EMA and MACD line is above both signal line and zero,287.44000244140625,200,255.23201792974652,8,21,5,7.706809375733769,6.474441790082158,1.2323675856516116,UNADJUSTED_OHLC,2026-05-08,2026-05-08,1.1413390735267148,True,2026-05-08,2026-05-14,2.8274822983110237,True,2026-05-08,2026-05-19,3.089545585795217,True
V8BASICFOUND_20260712T204114Z_36c2e24,V8_BASIC_FOUNDATION_1,V8_BASIC_FOUNDATION_8_21_5_20260713,FOUNDATION_ONLY_NO_SCORE,AAPL,2026-07-12T20:41:14.256492+00:00,2026-06-09,2023-01-03,861,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_MACD_POSITIVE_PULLBACK,"close is above EMA and MACD is positive, but MACD line is at or below signal line",290.54998779296875,200,264.81177203350984,8,21,5,2.7830280122082627,5.899255894683307,-3.1162278824750445,UNADJUSTED_OHLC,2026-06-10,2026-06-10,0.2889166836710366,True,2026-06-10,2026-06-16,2.923574425777442,True,2026-06-10,2026-06-22,2.1565727941985413,True
V8BASICFOUND_20260712T204114Z_36c2e24,V8_BASIC_FOUNDATION_1,V8_BASIC_FOUNDATION_8_21_5_20260713,FOUNDATION_ONLY_NO_SCORE,MSFT,2026-07-12T20:41:14.256492+00:00,2026-04-08,2023-01-03,818,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_BELOW_OR_AT_EMA,close is at or below the configured long-term EMA,374.3299865722656,200,446.1533696714203,8,21,5,-7.658999928201126,-9.547549759693156,1.8885498314920302,UNADJUSTED_OHLC,2026-04-09,2026-04-09,0.15302210046141962,True,2026-04-09,2026-04-15,10.394631200188753,True,2026-04-09,2026-04-20,12.233559013213103,True
V8BASICFOUND_20260712T204114Z_36c2e24,V8_BASIC_FOUNDATION_1,V8_BASIC_FOUNDATION_8_21_5_20260713,FOUNDATION_ONLY_NO_SCORE,MSFT,2026-07-12T20:41:14.256492+00:00,2026-04-30,2023-01-03,834,300,DATA_VALID,False,FOUNDATION_NOT_ELIGIBLE_BELOW_OR_AT_EMA,close is at or below the configured long-term EMA,407.7799987792969,200,441.0653104493067,8,21,5,10.264820791111049,12.360787852226789,-2.09596706111574,UNADJUSTED_OHLC,2026-05-01,2026-05-01,0.3972903820094187,True,2026-05-01,2026-05-07,1.930717407070337,True,2026-05-01,2026-05-12,-1.218507492257881,False
